SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,SFR,BulgeMass,EffectiveRadius,VelocityDispersion,Metallicity
277698,91,0,172246826.1,-16.3186,-16.8576,-17.1282,-17.3101,0.539,0.8096,0.018588796,230727000,0.6301,42.2084,0.0127347
277699,91,0,246575140.2,-16.337,-16.9905,-17.2908,-17.4866,0.6535,0.9538,0.001078993,183873000,0.6261,33.2947,0.0158379
277701,91,0,490197815.2,-16.5588,-17.2512,-17.5725,-17.791,0.6924,1.0137,0,353552000,0.5641,36.9956,0.0208763
277704,91,0,471051077.6,-16.5035,-17.2259,-17.5648,-17.8021,0.7224,1.0613,0,425110000,0.8013,31.7386,0.0226989
277706,91,0,137880129.9,-16.2827,-16.8963,-17.1775,-17.3598,0.6136,0.8948,0,99533900,0.5239,23.1741,0.0129689
277707,91,0,346678476.5,-15.9926,-16.7002,-17.0329,-17.2526,0.7076,1.0403,0,307385000,0.676,33.2719,0.0149046
277712,91,0,592426926.5,-16.2743,-17.0275,-17.3838,-17.642,0.7532,1.1095,0,197302000,0.8209,28.3244,0.0281654
277716,91,0,1142323590,-16.9983,-17.7141,-18.0471,-18.3024,0.7158,1.0488,0,480268000,0.6422,32.1394,0.0548481
277719,91,0,389754945.4,-15.9927,-16.7293,-17.0765,-17.3267,0.7366,1.0838,0,172351000,0.6658,29.4011,0.0259623
277729,91,0,959300265.7,-17.2574,-17.8997,-18.1925,-18.4121,0.6423,0.9351,0,,0.4982,27.701,0.060504
283515,91,0,21910983171,-19.666,-20.4296,-20.7968,-21.0687,0.7636,1.1308,0.018412134,14675200000,2.8612,107.929,0.0366045
283516,91,0,19009300266,-19.4182,-20.1974,-20.5664,-20.8407,0.7792,1.1482,0,3317250000,2.9815,106.402,0.0390043
283517,91,0,5003410097,-18.544,-19.2045,-19.5339,-19.7745,0.6605,0.9899,0.070516376,281960000,2.4696,67.0604,0.0246861
283518,91,0,611499852.4,-18.0436,-18.315,-18.4812,-18.607,0.2714,0.4376,0.23916709,145877000,1.0213,48.4406,0.0151046
283519,91,0,3080971361,-18.0371,-18.6964,-19.0207,-19.2527,0.6593,0.9836,0.042562225,748777000,1.4779,54.1271,0.0244711
283520,91,0,1033879539,-18.8857,-19.1408,-19.2971,-19.4201,0.2551,0.4114,0.485410634,141596000,1.9063,45.3429,0.0162865
283521,91,0,412798937.1,-17.2856,-17.7144,-17.9332,-18.0832,0.4288,0.6476,0.079920833,185929000,0.8641,36.8837,0.0137055
283522,91,0,2363965161,-18.58,-19.1047,-19.3733,-19.5755,0.5247,0.7933,0.128927607,263037000,1.7835,45.9662,0.0255017
283523,91,0,2532122823,-17.7932,-18.523,-18.8665,-19.1084,0.7298,1.0733,0,258562000,1.5241,46.8007,0.0246238
283524,91,0,281960437,-17.3976,-17.7338,-17.921,-18.0537,0.3362,0.5234,0.113519723,312197000,0.7249,40.7054,0.0128735
283525,91,0,320549158.5,-16.7495,-17.305,-17.5645,-17.736,0.5555,0.815,0.007814157,83499000,0.7874,32.2573,0.0132568
283526,91,0,264983761.4,-15.9778,-16.6642,-16.9841,-17.1951,0.6864,1.0063,0,247630000,0.4347,35.7847,0.0184851
283527,91,0,239784470,-16.2164,-16.9107,-17.2356,-17.4482,0.6943,1.0192,0,152933000,0.6288,35.126,0.0155355
283529,91,0,514334219.1,-16.5683,-17.2788,-17.6125,-17.8384,0.7105,1.0442,0,134771000,0.7832,30.0761,0.0184284
283531,91,0,1212444641,-16.052,-16.8705,-17.2586,-17.5507,0.8185,1.2066,0,313581000,0.653,39.9525,0.0421084
288933,91,0,24998376144,-21.0684,-21.5368,-21.7888,-21.9846,0.4684,0.7204,2.558659351,1054820000,5.2696,95.1051,0.027136
288934,91,0,36113965161,-20.8664,-21.4937,-21.7985,-22.0297,0.6273,0.9321,0.50824712,2488460000,5.8268,107.444,0.0299646
288935,91,0,9660289342,-20.2128,-20.6948,-20.9519,-21.1481,0.482,0.7391,0.786758502,558099000,4.6081,72.0016,0.0242987
288936,91,0,9402229111,-19.4804,-20.029,-20.3151,-20.5289,0.5486,0.8347,0.408276794,640719000,2.7206,70.4862,0.0289839
288937,91,0,2961470328,-19.0412,-19.5336,-19.775,-19.9473,0.4924,0.7338,0.223002467,1578960000,2.1694,53.7901,0.0194605
288939,91,0,254487747.3,-17.3524,-17.7693,-17.9714,-18.1072,0.4169,0.619,0.04762527,107879000,0.6862,35.6324,0.0129106
288940,91,0,3541703572,-18.118,-18.8439,-19.1846,-19.4274,0.7259,1.0666,0,423651000,1.8544,50.6312,0.0244049
288942,91,0,337038677.3,-16.4014,-17.0319,-17.3325,-17.5332,0.6305,0.9311,0.007036538,132719000,0.6721,35.5796,0.0162339
288944,91,0,229007971.7,-16.24,-16.8756,-17.1628,-17.3474,0.6356,0.9228,0,213720000,0.5233,31.0169,0.0149004
288945,91,0,394803661.1,-16.6948,-17.211,-17.4794,-17.6716,0.5162,0.7846,0.023952677,410411000,0.7339,36.6147,0.0203812
288968,91,0,711617951,-16.4223,-17.1352,-17.4652,-17.7127,0.7129,1.0429,0,,0.4797,24.0125,0.0477983
294520,91,0,4373294951,-19.4354,-19.8252,-20.0537,-20.2295,0.3898,0.6183,0.682750181,350575000,2.6196,61.8836,0.0200346
294521,91,0,2270283437,-17.9999,-18.6551,-18.9712,-19.1934,0.6552,0.9713,0.032091431,416610000,1.6078,49.9588,0.021046
294522,91,0,1407484500,-18.3491,-18.8822,-19.1557,-19.3548,0.5331,0.8066,0.138555619,118758000,1.5596,49.4764,0.0206423
294524,91,0,404620608.2,-17.2792,-17.6709,-17.8811,-18.0319,0.3917,0.6019,0.053038322,234251000,0.5458,34.3785,0.0173081
294525,91,0,3810304104,-19.7944,-20.0802,-20.2495,-20.3959,0.2858,0.4551,1.355314481,,1.1762,55.0907,0.0567587
294530,91,0,365751402.4,-17.0703,-17.599,-17.8748,-18.0699,0.5287,0.8045,0.054195616,161447000,0.8181,42.2325,0.0169318
294531,91,0,2331163271,-19.5985,-19.7667,-19.9059,-20.0374,0.1682,0.3074,1.657840485,,0.9869,44.3864,0.0598764
294534,91,0,1057292589,-16.4477,-17.2226,-17.5908,-17.859,0.7749,1.1431,0,437157000,0.9173,37.3799,0.0295702
294535,91,0,512001771.5,-16.0656,-16.801,-17.1492,-17.3846,0.7354,1.0836,0,208939000,0.7238,37.5681,0.0169638
294542,91,0,1052037201,-16.1508,-16.9534,-17.3358,-17.6243,0.8026,1.185,0,563712000,0.6849,34.243,0.0427441
294551,91,0,963876587,-19.247,-19.335,-19.4245,-19.5231,0.088,0.1775,1.254889172,,0.6619,28.981,0.0513758
294555,91,0,746294656,-18.1366,-18.4224,-18.5948,-18.7417,0.2858,0.4582,0.190793689,,0.6111,25.712,0.0568333
300537,91,0,5012060821,-18.2662,-19.0324,-19.3958,-19.6571,0.7662,1.1296,0,1212260000,1.9827,63.6134,0.0280657
300538,91,0,396752288.2,-17.2437,-17.6612,-17.8841,-18.0433,0.4175,0.6404,0.087479511,264133000,0.5752,39.2568,0.0182457
300539,91,0,3538603484,-17.2583,-18.0806,-18.471,-18.7695,0.8223,1.2127,0,,0.6386,57.8785,0.0624621
300541,91,0,1039799232,-16.7797,-17.5292,-17.8841,-18.1364,0.7495,1.1044,0,692861000,0.88,39.1714,0.0260727
300550,91,0,1305963980,-16.1881,-17.0094,-17.3985,-17.6958,0.8213,1.2104,0,104932000,0.4812,33.4838,0.0582802
305022,91,0,28202243874,-20.282,-20.9564,-21.2905,-21.5389,0.6744,1.0085,0.307515615,6246810000,4.0369,116.898,0.0360269
305023,91,0,20045467966,-19.9421,-20.6917,-21.0465,-21.3074,0.7496,1.1044,0.003029927,4062020000,4.1017,94.4862,0.0321328
305024,91,0,1119899616,-18.7418,-19.0764,-19.2793,-19.4322,0.3346,0.5375,0.390450053,119934000,1.8432,50.3309,0.0160777
305025,91,0,6749188072,-18.7293,-19.4471,-19.7861,-20.0301,0.7178,1.0568,0.007091118,855486000,1.8865,68.6522,0.0290867
305026,91,0,2165736640,-17.7738,-18.4019,-18.7105,-18.9312,0.6281,0.9367,0.034726769,609087000,1.325,54.3119,0.0216216
305027,91,0,637407735.5,-18.346,-18.713,-18.9069,-19.0429,0.367,0.5609,0.208867954,292733000,0.9845,47.3333,0.0138779
305028,91,0,5665249483,-17.8639,-18.6578,-19.0356,-19.3135,0.7939,1.1717,0,2024340000,1.2756,77.8521,0.0315352
305029,91,0,4191688810,-17.9592,-18.7242,-19.087,-19.3501,0.765,1.1278,0,1187420000,1.6748,58.2537,0.031211
305030,91,0,1084174786,-18.1905,-18.6749,-18.9123,-19.0865,0.4844,0.7218,0.069817726,281795000,1.2919,40.7391,0.0217892
305031,91,0,983820490.1,-17.6772,-18.2526,-18.5126,-18.6893,0.5754,0.8354,0.00134007,795665000,0.5787,34.2586,0.0240136
305032,91,0,2263123708,-17.2787,-18.0282,-18.3841,-18.6344,0.7495,1.1054,0,544705000,1.1804,50.3309,0.023288
305034,91,0,789799232.4,-16.8335,-17.5392,-17.8701,-18.0923,0.7057,1.0366,0,234161000,0.9184,34.8388,0.0188777
305036,91,0,773531148.5,-16.7696,-17.4883,-17.8258,-18.0609,0.7187,1.0562,0,268247000,0.9089,36.4707,0.0215908
305038,91,0,226631237.1,-16.1132,-16.7729,-17.0793,-17.278,0.6597,0.9661,0,123212000,0.6436,34.1227,0.0146186
305039,91,0,755609684.1,-16.4063,-17.1527,-17.5056,-17.7566,0.7464,1.0993,0,387228000,0.8107,35.1779,0.0251928
305040,91,0,363950398.6,-16.2615,-16.9209,-17.2329,-17.4533,0.6594,0.9714,0.001435612,100262000,0.7229,39.9038,0.0198535
305041,91,0,358089754.9,-15.9669,-16.7057,-17.0553,-17.2976,0.7388,1.0884,0,112186000,0.6981,28.3923,0.0192527
305045,91,0,702199586.7,-15.5498,-16.3729,-16.7668,-17.0615,0.8231,1.217,0,689344000,0.6024,31.8935,0.032642
305046,91,0,792663123.7,-16.4119,-17.1568,-17.507,-17.7727,0.7449,1.0951,0,,0.5582,26.9242,0.0552702
309875,91,0,14676557425,-20.0271,-20.5988,-20.8978,-21.1201,0.5717,0.8707,0.613603615,779289000,4.0003,78.078,0.0269138
309876,91,0,965751402.4,-18.8834,-19.1978,-19.3747,-19.504,0.3144,0.4913,0.387492943,323966000,1.1771,54.66,0.0146452
309877,91,-1,398789489.2,-18.0362,-18.3218,-18.4775,-18.5899,0.2856,0.4413,0.198962652,566829000,0.8986,52.014,0.0127006
309878,91,0,534617655.7,-17.5524,-18.0089,-18.2463,-18.4151,0.4565,0.6939,0.066374634,97069200,0.9611,41.5543,0.0165623
309879,91,0,745630351.3,-17.6207,-18.2274,-18.5303,-18.7415,0.6067,0.9096,0.037778898,356430000,1.1318,48.5213,0.0177751
309882,91,0,2526970771,-17.169,-17.9474,-18.3173,-18.586,0.7784,1.1483,0,717869000,1.1526,52.6643,0.031545
309883,91,0,425848833.8,-16.3649,-17.0592,-17.3829,-17.6012,0.6943,1.018,0,185817000,0.6898,37.2682,0.0180165
309886,91,0,538086802.5,-16.8507,-17.5151,-17.8192,-18.0201,0.6644,0.9685,0,157462000,0.8286,31.5982,0.0169507
309887,91,0,432964275.2,-16.4286,-17.1298,-17.4573,-17.6778,0.7012,1.0287,0,110174000,0.7475,34.2816,0.0178755
309891,91,0,468940065,-16.5645,-17.2637,-17.5896,-17.8184,0.6992,1.0251,0,319790000,0.7438,33.2429,0.02233
313951,91,0,66697372306,-21.9159,-22.3468,-22.6057,-22.8186,0.4309,0.6898,6.50874849,2945230000,9.6305,145.713,0.0275922
313956,91,0,463935636.3,-17.5956,-17.912,-18.1007,-18.2419,0.3164,0.5051,0.109418998,83695300,0.918,39.5974,0.0164421
313957,91,0,516356657.8,-17.2997,-17.7835,-18.0359,-18.2124,0.4838,0.7362,0.058063573,754158000,0.8277,45.624,0.0164452
313958,91,0,1470017715,-17.2105,-17.8956,-18.2265,-18.4604,0.6851,1.016,0.01110005,191200000,1.1231,47.1434,0.0228297
313959,91,0,1737422498,-17.37,-18.0396,-18.3738,-18.6104,0.6696,1.0038,0.021570104,260760000,1.1742,56.1808,0.0215033
313960,91,0,2023235902,-17.5471,-18.2866,-18.637,-18.8862,0.7395,1.0899,0.00057693,288581000,1.4712,51.3712,0.0253523
313962,91,0,316327133.2,-18.0557,-18.3826,-18.555,-18.6848,0.3269,0.4993,0.09741862,84403200,0.8764,36.9349,0.0130976
313964,91,0,316681429,-16.1239,-16.7396,-17.0337,-17.237,0.6157,0.9098,0.000344819,339081000,0.6748,44.0911,0.0161068
313970,91,0,238514909.9,-15.8404,-16.5577,-16.8959,-17.1232,0.7173,1.0555,0,96557600,0.6012,26.2675,0.0173799
318064,91,0,83002361972,-20.9049,-21.6371,-21.9987,-22.2713,0.7322,1.0938,0.533554213,41300000000,5.2909,201.947,0.0406284
318065,91,0,7553675819,-18.5207,-19.2698,-19.6276,-19.8923,0.7491,1.1069,0.017381897,2681260000,1.7267,75.1763,0.0335762
318066,91,0,204901092.4,-17.4199,-17.7975,-17.9923,-18.1246,0.3776,0.5724,0.053989331,167382000,0.7619,39.3264,0.0103527
318068,91,0,652288160.6,-16.9862,-17.5955,-17.8934,-18.0988,0.6093,0.9072,0.019884444,306670000,0.9962,40.586,0.0177168
318070,91,0,1193666962,-18.312,-18.6784,-18.9012,-19.077,0.3664,0.5892,0.28451024,123362000,1.575,54.6018,0.0222901
318071,91,0,2508473575,-19.7878,-19.9186,-20.0493,-20.1837,0.1308,0.2615,1.400967114,,0.8574,47.822,0.0615307
321717,91,0,22708148804,-19.9416,-20.6788,-21.0262,-21.2751,0.7372,1.0846,0,8345150000,3.4165,95.4977,0.0349699
321719,91,0,470135813.4,-18.5663,-18.9624,-19.1658,-19.3072,0.3961,0.5995,0.233306415,103266000,1.0654,47.8856,0.0119907
321723,91,0,3086182462,-18.6642,-18.9387,-19.1587,-19.3619,0.2745,0.4945,0.337349518,291302000,1.543,70.0913,0.0351663
321727,91,0,894862710.4,-16.8807,-17.6105,-17.9547,-18.1933,0.7298,1.074,0,240184000,0.9791,39.0377,0.0218904
321730,91,0,414481842.3,-16.7536,-17.3015,-17.5915,-17.8002,0.5479,0.8379,0.033421874,184596000,0.7518,37.8079,0.0181109
321732,91,0,375952170.1,-16.4845,-17.1692,-17.4874,-17.6952,0.6847,1.0029,0,201836000,0.7118,29.8505,0.0153771
321740,91,0,834588131.1,-15.9057,-16.6985,-17.0731,-17.3565,0.7928,1.1674,0,,0.5345,26.6045,0.0494392
324738,91,0,59999557130,-22.1754,-22.5819,-22.814,-22.9976,0.4065,0.6386,7.484314096,9138870000,9.9252,134.462,0.0281112
324739,91,0,11773560673,-20.456,-20.8432,-21.0655,-21.2398,0.3872,0.6095,1.702224841,956221000,5.1142,82.221,0.0219737
324742,91,0,823619722.5,-17.7082,-18.1362,-18.3719,-18.5406,0.428,0.6637,0.12108381,318177000,1.0754,43.9493,0.0175982
324743,91,0,269619132,-17.1829,-17.6526,-17.8773,-18.0275,0.4697,0.6944,0.031015739,219328000,0.7423,36.1463,0.0123428
324745,91,0,312488928.3,-16.4522,-17.0152,-17.2889,-17.48,0.563,0.8367,0.015081363,380665000,0.6878,38.8256,0.0178642
324746,91,0,617124298.8,-17.6733,-18.069,-18.2847,-18.4451,0.3957,0.6114,0.111497761,498097000,0.5217,37.6531,0.0230333
324750,91,0,310481251.8,-17.0804,-17.5119,-17.7412,-17.9011,0.4315,0.6608,0.042023824,348090000,0.7624,41.1136,0.0137391
324758,91,0,416902863.9,-16.9926,-17.4243,-17.6585,-17.8311,0.4317,0.6659,0.061009437,252844000,0.5438,34.5045,0.0205992
324759,91,0,615234721,-16.4378,-17.1688,-17.5126,-17.7602,0.731,1.0748,0,174812000,0.9064,34.8137,0.0269403
324761,91,0,1073058754,-19.5009,-19.5379,-19.629,-19.7346,0.037,0.1281,1.258069756,,1.0264,33.506,0.0513834
324764,91,0,1261529377,-18.9191,-19.1369,-19.2829,-19.4182,0.2178,0.3638,0.530243159,,0.8147,35.5297,0.0668177
324766,91,0,235149099.5,-16.0051,-16.6849,-16.9986,-17.2053,0.6798,0.9935,0,168466000,0.4918,26.9763,0.0174342
327598,91,0,398258045.5,-17.6553,-18.0208,-18.214,-18.3512,0.3655,0.5587,0.111019297,598090000,0.7746,47.6655,0.0132581
327599,91,0,1188618246,-17.8247,-18.4013,-18.6946,-18.901,0.5766,0.8699,0.081388219,264083000,1.2541,51.1781,0.0184808
327601,91,0,2208517862,-17.2948,-18.0649,-18.4306,-18.7057,0.7701,1.1358,0,818829000,1.1494,47.1949,0.0479127
327602,91,0,706613522.3,-17.5687,-18.0084,-18.2551,-18.4401,0.4397,0.6864,0.103872489,184577000,1.1197,46.6413,0.0191753
331083,91,0,1027280779,-17.9585,-18.4557,-18.7177,-18.9082,0.4972,0.7592,0.10808151,172223000,1.3462,45.3791,0.0196912
331084,91,0,4129199882,-17.8718,-18.6351,-18.9958,-19.2602,0.7633,1.124,0,1207950000,1.4228,59.1496,0.0343371
331085,91,0,1191054030,-17.5008,-18.174,-18.4986,-18.7384,0.6732,0.9978,0.019364664,1581920000,1.2212,41.0638,0.0279395
334062,91,0,5228447003,-19.0836,-19.651,-19.9394,-20.15,0.5674,0.8558,0.20958717,416379000,2.8143,67.1659,0.021605
334063,91,0,291452612.9,-17.1637,-17.5123,-17.6999,-17.8303,0.3486,0.5362,0.066212814,325143000,0.6012,42.3506,0.0128245
334064,91,0,1856244464,-18.0255,-18.5875,-18.8672,-19.0642,0.562,0.8417,0.08328237,413668000,1.3093,46.5413,0.0211675
334065,91,0,864408030.7,-17.7689,-18.18,-18.4149,-18.5889,0.4111,0.646,0.123624122,274358000,1.0619,49.9255,0.0182177
334066,91,0,571715382.3,-17.8451,-18.1413,-18.3153,-18.4494,0.2962,0.4702,0.205205301,119720000,1.1103,41.0788,0.0169827
334067,91,0,459019781.5,-17.1806,-17.5711,-17.7907,-17.9498,0.3905,0.6101,0.085851855,144715000,0.7908,40.7172,0.0154976
334068,91,0,2822217301,-18.0942,-18.7905,-19.1152,-19.3476,0.6963,1.021,0.001741494,541293000,1.6312,49.5282,0.0273925
334069,91,0,4128018896,-20.3957,-20.5428,-20.6821,-20.8202,0.1471,0.2864,2.730555774,,1.2421,58.3467,0.0598614
334070,91,0,433790965.5,-17.195,-17.522,-17.7227,-17.8734,0.327,0.5277,0.072624136,428364000,0.4395,38.731,0.0191625
334071,91,0,3593519339,-20.0752,-20.2983,-20.439,-20.5654,0.2231,0.3638,1.838481451,721291000,1.4895,55.5348,0.0481447
334073,91,0,491334514.3,-17.1596,-17.5618,-17.7869,-17.9484,0.4022,0.6273,0.071080961,422322000,0.422,37.836,0.0199303
334078,91,0,272497785.7,-16.8795,-17.4067,-17.6693,-17.8505,0.5272,0.7898,0.020493445,187230000,0.6835,33.8464,0.016241
334079,91,0,778314142.3,-19.3411,-19.3972,-19.4752,-19.5586,0.0561,0.1341,0.9760707,486712000,0.8681,24.5737,0.0439309
334080,91,0,1464954237,-19.1444,-19.2976,-19.4361,-19.567,0.1532,0.2917,0.96120097,,0.7813,34.9758,0.0560837
334083,91,0,1361116032,-18.785,-19.0247,-19.1925,-19.3435,0.2397,0.4075,0.565974013,,0.7778,36.3373,0.0559041
334089,91,0,866799527.6,-19.4058,-19.4412,-19.5033,-19.5814,0.0354,0.0975,1.158517555,481458000,0.7484,27.6716,0.0492755
334090,91,0,824667847.7,-18.7393,-18.8838,-19.0102,-19.1374,0.1445,0.2709,0.567115181,429131000,0.6049,27.3067,0.0603664
334092,91,0,693799822.9,-17.581,-18.0061,-18.2217,-18.3935,0.4251,0.6407,0.051572703,,0.6104,25.0587,0.0475402
336993,91,0,15860496014,-20.6902,-21.1659,-21.4243,-21.6292,0.4757,0.7341,1.465578543,625028000,4.8795,91.2714,0.0265154
336994,91,0,5392308828,-19.861,-20.2245,-20.4378,-20.6048,0.3635,0.5768,0.903492593,522498000,3.6353,60.8111,0.0206974
336996,91,0,860983170.9,-18.0917,-18.5888,-18.8498,-19.0385,0.4971,0.7581,0.104740809,87643400,1.1971,50.6253,0.0177658
336997,91,0,520844405.1,-17.8114,-18.3005,-18.5589,-18.7437,0.4891,0.7475,0.105097931,160390000,1.2188,46.6089,0.0163681
336999,91,0,514186595.8,-17.0371,-17.6005,-17.8816,-18.0786,0.5634,0.8445,0.04095999,305224000,0.6991,39.5194,0.0193502
337000,91,0,251653380.6,-16.1822,-16.7679,-17.0608,-17.26,0.5857,0.8786,0.012792975,367792000,0.622,33.3418,0.015815
339153,91,0,2052435784,-18.8579,-19.2213,-19.4253,-19.5828,0.3634,0.5674,0.371728091,312047000,1.8551,60.2878,0.0198317
339154,91,0,759285503.4,-17.6257,-18.2374,-18.5332,-18.7391,0.6117,0.9075,0.035747671,160226000,1.0882,42.3396,0.0171562
339155,91,0,282654266.3,-17.0706,-17.5819,-17.8348,-18.0053,0.5113,0.7642,0.033548519,85731800,0.7033,39.8629,0.0133707
339156,91,0,1318999114,-17.6549,-18.236,-18.5245,-18.7257,0.5811,0.8696,0.054493477,488221000,1.2232,44.4289,0.0193715
339158,91,0,1103203425,-18.2353,-18.5578,-18.7659,-18.9323,0.3225,0.5306,0.342240192,404059000,1.1699,49.1126,0.0207583
339160,91,0,372852081.5,-16.527,-17.1299,-17.4293,-17.6365,0.6029,0.9023,0.012539888,163101000,0.6694,36.5652,0.0181409
341253,91,0,13961809861,-19.9989,-20.4905,-20.7586,-20.9628,0.4916,0.7597,0.873505808,1361390000,3.5757,87.4981,0.0260541
341254,91,0,1867995276,-19.8349,-20.0138,-20.1507,-20.2661,0.1789,0.3158,1.107065342,701980000,1.6935,59.5659,0.0163206
341257,91,0,1126675524,-18.7466,-18.9176,-19.0717,-19.2224,0.171,0.3251,0.477983275,762174000,0.6711,32.2315,0.0629199
343138,91,0,9219028639,-20.1335,-20.6237,-20.884,-21.0781,0.4902,0.7505,0.827363441,393324000,4.7842,76.6645,0.0227071
343139,91,0,880321818.7,-19.1668,-19.5264,-19.7259,-19.8714,0.3596,0.5591,0.534591238,232053000,1.4499,52.8367,0.0138006
343140,91,0,731842338.4,-17.7298,-18.1934,-18.4398,-18.6164,0.4636,0.71,0.10948434,98467300,1.2523,46.4046,0.0172025
343141,91,0,447505166.8,-17.5527,-17.803,-17.958,-18.0776,0.2503,0.4053,0.157703993,200793000,0.9407,37.995,0.0147145
343142,91,0,682049010.9,-17.5583,-18.0296,-18.2749,-18.4447,0.4713,0.7166,0.076118967,145455000,1.0336,46.6335,0.0156904
343148,91,0,468984351.9,-16.6042,-17.2605,-17.5636,-17.7681,0.6563,0.9594,0.001877896,189464000,0.7108,33.3554,0.0178088
343152,91,0,1274313552,-16.8142,-17.5544,-17.9013,-18.164,0.7402,1.0871,0,,0.4919,32.2766,0.0568435
343158,91,0,797342781.2,-16.4168,-17.1547,-17.5021,-17.7684,0.7379,1.0853,0,522649000,0.5233,26.3657,0.0660353
343160,91,0,797062297,-16.4291,-17.1765,-17.5282,-17.7999,0.7474,1.0991,0,,0.5271,26.1863,0.0652776
345502,91,0,387835842.9,-16.8432,-17.4027,-17.6836,-17.8749,0.5595,0.8404,0.015538716,172490000,0.8152,37.7087,0.0157466
347875,91,0,1680307056,-19.2437,-19.5093,-19.667,-19.788,0.2656,0.4233,0.736826129,443191000,1.7798,56.2958,0.017059
347876,91,0,301948627.1,-18.5038,-18.7376,-18.8703,-18.9678,0.2338,0.3665,0.303485709,68789300,0.9592,49.7802,0.0104893
347877,91,0,738854443.5,-17.4952,-18.0325,-18.3068,-18.5028,0.5373,0.8116,0.069785217,380877000,1.0044,46.9878,0.0162625
347880,91,0,258621198.7,-17.0415,-17.4256,-17.6361,-17.7843,0.3841,0.5946,0.054132998,58249600,0.7609,38.6568,0.0113535
350923,91,0,1293445527,-18.3406,-18.7898,-19.0175,-19.1778,0.4492,0.6769,0.129739246,283644000,1.478,48.9713,0.016219
350925,91,0,566061411.3,-17.7809,-18.0476,-18.2089,-18.3342,0.2667,0.428,0.184744642,361919000,0.8326,52.5833,0.0150857
350926,91,0,5193563626,-19.5915,-19.9354,-20.1607,-20.3553,0.3439,0.5692,0.756188906,,1.5355,63.7482,0.0633824
350928,91,0,3824298789,-19.4796,-19.7473,-19.9317,-20.0978,0.2677,0.4521,0.972168961,,0.778,53.146,0.0661916
350930,91,0,3533968113,-19.4612,-19.7925,-19.9833,-20.1459,0.3313,0.5221,0.680850563,,1.6756,49.0844,0.0532014
350931,91,0,403306761.1,-16.3592,-17.0656,-17.3979,-17.6168,0.7064,1.0387,0,375520000,0.6982,35.7895,0.0151924
350932,91,0,287717744.3,-16.8393,-17.3612,-17.6175,-17.7913,0.5219,0.7782,0.024902044,140014000,0.6964,30.4738,0.0150489
350933,91,0,1574534987,-18.6527,-18.8989,-19.0769,-19.24,0.2462,0.4242,0.405645285,,0.5797,37.9715,0.0593039
350936,91,0,225214053.7,-16.0679,-16.7196,-17.0258,-17.2282,0.6517,0.9579,0.003985082,82355100,0.591,26.6006,0.0150086
352608,91,0,9866592855,-19.6237,-20.1033,-20.3765,-20.5892,0.4796,0.7528,0.707548679,1270010000,2.7341,85.3675,0.0299198
352609,91,0,269117212.9,-17.1966,-17.6121,-17.8225,-17.9635,0.4155,0.6259,0.048730468,232526000,0.6962,35.3057,0.0115198
352611,91,0,1463979923,-17.4866,-18.0872,-18.3926,-18.6128,0.6006,0.906,0.04433669,295858000,1.1833,51.1699,0.0221394
352613,91,0,1800989076,-17.6216,-18.2431,-18.5527,-18.773,0.6215,0.9311,0.040635892,106288000,1.2997,45.3879,0.022733
352614,91,0,463315618.5,-16.6467,-17.1588,-17.4279,-17.6193,0.5121,0.7812,0.03156914,105082000,0.852,37.8784,0.016557
352615,91,0,1568364334,-16.876,-17.6442,-18.0085,-18.2683,0.7682,1.1325,0,193233000,1.1665,49.8999,0.022852
352619,91,0,159964570.4,-16.1782,-16.821,-17.1188,-17.3135,0.6428,0.9406,0.004237661,148398000,0.6013,28.1488,0.0139133
352622,91,0,1093711249,-16.5138,-17.281,-17.646,-17.9154,0.7672,1.1322,0,551272000,0.8096,37.152,0.0283696
352624,91,0,577886034.8,-16.5982,-17.2885,-17.6091,-17.8319,0.6903,1.0109,0.000757722,636273000,0.8109,28.3467,0.020756
355324,91,0,3612075583,-18.6369,-19.1418,-19.4117,-19.6135,0.5049,0.7748,0.221906235,244943000,1.8882,62.649,0.0222499
355325,91,0,1616386182,-17.578,-18.2249,-18.545,-18.7718,0.6469,0.967,0.032366889,227996000,1.2686,50.5301,0.0219516
355327,91,0,250014762.3,-16.7096,-17.2281,-17.4998,-17.6882,0.5185,0.7902,0.040773582,283797000,0.7744,37.3799,0.0141858
355328,91,0,484278122.2,-16.1941,-16.8974,-17.2276,-17.4463,0.7033,1.0335,0,506530000,0.6918,39.0657,0.0162176
355331,91,0,265411868.9,-16.0695,-16.7723,-17.1016,-17.3193,0.7028,1.0321,0,89425700,0.6183,33.2099,0.0160279
355333,91,0,459787422.5,-15.8445,-16.5715,-16.9111,-17.1575,0.727,1.0666,0,352972000,0.4591,28.9362,0.0283014
356797,91,0,16747416593,-20.4801,-20.9511,-21.1961,-21.3877,0.471,0.716,0.909327607,1340420000,2.9157,98.7723,0.0309652
356798,91,0,5672483023,-20.0992,-20.4432,-20.6645,-20.8437,0.344,0.5653,1.942983699,2038720000,2.9757,79.0445,0.0221459
356799,91,0,912813699.4,-18.8109,-19.1792,-19.3809,-19.5302,0.3683,0.57,0.333975738,303181000,1.3092,58.1068,0.0156062
