ID,Phase,color_Ur,color_gr,color_gi,SFR_200Myr,AxisRatio,B_T,SurfaceBrightness,EffectiveRadius,AbsMag_U,AbsMag_B,AbsMag_V,AbsMag_g,AbsMag_r,AbsMag_i,StellarMass,StellarMetallicity,StellarVelDispersion
91_681072,0,0.06632269,0.22056553,0.27029917,-0.23868458,0.3417047,-0.43662754,0.3840274,-0.09498655,-0.20483556,-0.19811854,-0.21085665,-0.2015139,-0.21815763,-0.22990507,-0.12414775,0.7997863,-0.124242835
91_681119,0,0.3761646,0.56334543,0.592954,-0.2925998,0.8057496,-0.65491277,-0.015277299,-0.191209,-0.067719564,-0.090643965,-0.13569196,-0.10562864,-0.1540136,-0.17664286,-0.13453579,-0.004003479,-0.043692406
91_681223,0,-0.35188177,-0.21280618,-0.16866645,-0.19658019,0.66704684,-0.8527669,1.5572523,0.102457464,-0.35197243,-0.30112648,-0.2739033,-0.29019263,-0.26717386,-0.26168022,-0.13691254,0.24744411,-0.09919804
91_681315,0,-0.54867005,-0.44724312,-0.41679618,-0.18520896,0.17371005,-0.63595307,-0.5553684,-0.28243232,-0.34863213,-0.28000653,-0.23241806,-0.26175162,-0.21837452,-0.20311323,-0.15489629,-0.38033116,-0.15827797
91_681422,0,-0.2803437,-0.31931278,-0.34399423,-0.26346663,0.13369799,-0.909353,-1.1970173,-0.4213823,-0.11355267,-0.08849337,-0.05818006,-0.07702259,-0.047631036,-0.032234788,-0.15849477,-0.7455095,-0.23961018
91_681471,0,-0.8838435,-0.9742672,-1.0052427,-0.25981167,0.12377888,0.40675595,-0.41468418,-0.4401397,-0.05567263,0.0328222,0.118405126,0.06380717,0.14919299,0.18719049,-0.15884645,-0.6628019,-0.3015918
91_681763,0,-0.17995588,-0.101402715,-0.088541225,-0.18475863,0.6001529,-0.5779932,-0.3677516,-0.14860962,-0.4611067,-0.43694478,-0.41975665,-0.43014222,-0.41498166,-0.40796372,-0.14580685,-0.21550342,-0.096095614
91_681821,0,-0.408174,-0.3744024,-0.344425,-0.2711734,0.35300946,-0.6833579,0.6114021,-0.31332433,0.09244988,0.14128935,0.17626612,0.15496144,0.18590094,0.19378127,-0.15367793,-0.113172,-0.32996795
91_681915,0,-0.35352364,-0.24769628,-0.24793011,-0.3128989,0.5491911,-0.35981372,0.6050005,-0.38074842,0.2671304,0.31896153,0.34177038,0.3290182,0.3462339,0.35131738,-0.15872651,-0.34342083,-0.3978833
91_682073,0,-0.42388895,-0.53905916,-0.5619693,-0.23983319,0.6105456,0.66484576,-1.1723421,-0.43770424,-0.09947966,-0.06632571,-0.018223226,-0.04896666,-0.0005125578,0.022206256,-0.15624332,-0.5376718,-0.32821777
91_682160,0,-0.6593782,-0.60700303,-0.6192632,-0.25812188,0.68043476,-0.5713201,-0.3698115,-0.37865478,-0.12362828,-0.04553663,0.011416884,-0.024101408,0.030014142,0.053552724,-0.15710494,-0.48856223,-0.29829922
91_682239,0,-0.04461994,0.16792433,0.2134361,-0.23304293,0.5050028,-0.6161726,0.9221433,0.005124104,-0.26824623,-0.24311557,-0.2496126,-0.24392787,-0.25529936,-0.26414505,-0.12856393,0.37409908,-0.13815622
91_682285,0,-0.5336588,-0.40378353,-0.37328732,-0.22677414,0.7246293,-0.8238885,1.0792229,-0.08515921,-0.27908847,-0.20815463,-0.1651683,-0.19150178,-0.1529834,-0.14009878,-0.14298578,0.021532506,-0.2097163
91_682320,0,0.0044012233,0.1728212,0.21989782,-0.26913828,0.8604348,-0.31114423,1.1140263,-0.06563272,-0.09181343,-0.0760861,-0.08492712,-0.07773774,-0.091929995,-0.10307244,-0.13253354,0.47549307,-0.02244377
91_682362,0,-0.3537582,-0.36032394,-0.3603639,-0.28291553,-1.3825581,1.0445942,-0.7643312,-0.4301842,0.03801965,0.075668655,0.109234706,0.088782445,0.119425386,0.13130268,-0.15557206,-0.45071447,-0.19858842
91_682455,0,0.28773886,0.56028485,0.624401,-0.29092923,0.751863,-0.75737166,0.2873862,-0.18108256,0.011516398,0.008007651,-0.03536318,-0.00556249,-0.055113602,-0.08308572,-0.13173611,0.71224153,-0.048745736
91_682493,0,-0.47619382,-0.60516673,-0.61754,-0.20853654,0.39144123,-0.94451785,-0.9716384,-0.36600742,-0.27218887,-0.23550579,-0.18028858,-0.21614699,-0.15943575,-0.13372232,-0.15669721,-0.6821883,-0.15832376
91_682552,0,-0.626541,-0.62475413,-0.59944725,-0.22716455,0.86814845,-0.16073258,0.92147994,-0.16125698,-0.23451482,-0.16652134,-0.10719814,-0.14479691,-0.08737539,-0.06647477,-0.14789218,-0.0760617,-0.31808293
91_682604,0,0.43222228,0.6245561,0.7066801,-0.21495841,0.91536695,-0.8355167,1.1074252,0.19141623,-0.29770645,-0.3291945,-0.37499627,-0.34432408,-0.39470282,-0.42328867,-0.10308755,0.64468306,0.046334337
91_682684,0,0.09915984,0.16670012,0.20912829,-0.19595397,0.85078704,-0.74514633,1.1072958,0.19637263,-0.442872,-0.45128208,-0.45769382,-0.45319209,-0.46144947,-0.46744165,-0.09885524,0.42162126,0.12044045
91_682705,0,-0.40629762,-0.36766922,-0.39267245,-0.26332623,0.31880262,-0.8655465,-1.2916198,-0.4314233,-0.13337535,-0.0857362,-0.04966467,-0.07174148,-0.038142275,-0.021035794,-0.15932795,-0.78541964,-0.13143018
91_682751,0,-0.89017636,-0.9565161,-1.0017965,-0.23775543,-0.19180885,-0.53320503,-1.1633782,-0.47765452,-0.14421758,-0.05287071,0.031831987,-0.022065977,0.06298081,0.10311765,-0.16201752,-1.037656,-0.18525606
91_682845,0,-0.9192607,-1.0103815,-1.0297972,-0.30193594,0.17713828,1.5746939,-1.0784559,-0.524783,0.111560695,0.20542116,0.29220644,0.23687375,0.32297286,0.3588191,-0.15899935,-0.42242867,-0.3671513
91_683054,0,0.630887,0.5817086,0.60027725,-0.30922133,0.5787444,-0.029682122,0.11145091,-0.2259465,0.11210828,0.035910234,-0.01620355,0.016937265,-0.03483476,-0.0581693,-0.13301136,0.36123735,-0.17324781
91_683176,0,-0.20223823,0.13548267,0.17121959,-0.33721742,0.41282853,2.4043334,-1.5640202,-0.54486495,0.40364406,0.46503648,0.4562369,0.46511698,0.4464352,0.4317465,-0.15424557,0.09960287,-0.4790042
91_683327,0,-1.0271542,-1.1315787,-1.132323,-0.24444585,0.5364146,2.5184896,0.22901964,-0.39959127,-0.04806116,0.05493472,0.15443179,0.0909279,0.1898591,0.22941443,-0.15667132,-0.44948956,-0.22395718
91_683385,0,-0.42693812,-0.45213997,-0.41334993,-0.27383873,0.77610147,1.1021705,0.36194053,-0.31221342,0.018361246,0.062268797,0.10388529,0.07794516,0.116876975,0.12733749,-0.15148251,0.05858031,-0.24252245
91_683462,0,-0.16682102,-0.03468306,0.009676795,-0.25902942,0.5490657,-0.255814,0.77693343,-0.20642,-0.011865603,0.019256914,0.027956393,0.024088776,0.026815075,0.022259839,-0.14676222,0.09035342,-0.095690645
91_683501,0,-1.1423187,-1.042211,-1.040136,-0.27059114,0.92826575,-0.5543997,-0.5905589,-0.47620177,-0.017724793,0.12094142,0.21556792,0.15644674,0.24652056,0.28176573,-0.15931077,-0.6091051,-0.35205117
91_683666,0,-0.32795757,-0.4625458,-0.4654744,-0.20761073,0.02002039,-0.48421273,-0.99337566,-0.35724828,-0.23741704,-0.2182459,-0.1752121,-0.20316425,-0.15927309,-0.13999161,-0.15582378,-0.38713074,-0.233599
91_684121,0,-0.17596851,-0.0022413945,0.076447815,-0.17030752,0.5004678,-0.47661898,-0.08648762,-0.11951216,-0.36100763,-0.32660276,-0.31653485,-0.32160428,-0.31678653,-0.32276562,-0.12616634,0.57558715,-0.22292891
91_684202,0,-0.65445256,-0.8591911,-0.90185535,-0.2894793,0.18818538,1.2461314,-1.3115312,-0.53371304,0.12508611,0.17647086,0.24777357,0.20194136,0.27514952,0.30887908,-0.16164276,-0.89842916,-0.3530407
91_684318,0,-0.3441416,-0.32665807,-0.33236316,-0.24344704,0.036981873,-0.4593018,-0.39474374,-0.30315518,-0.22717714,-0.18951616,-0.1563254,-0.17686869,-0.14539239,-0.13093597,-0.1537424,-0.59824324,-0.15392895
91_684372,0,-0.50574726,-0.49315116,-0.49261358,-0.21360387,0.83771044,-0.7109058,-1.2626705,-0.3930112,-0.26277035,-0.20771348,-0.15921845,-0.1896864,-0.14327775,-0.12348784,-0.15607972,-0.6563523,-0.15928513
91_684406,0,0.34379655,0.31238157,0.3323316,-0.28852296,0.73097545,-0.3202772,0.5076522,-0.2219301,0.116324715,0.073738635,0.04662475,0.06430227,0.0357074,0.021295333,-0.1403252,0.43590793,-0.24519877
91_684455,0,0.049904123,0.21260814,0.2629759,-0.283437,0.3434734,-0.66450655,0.03147022,-0.2071891,-0.10709113,-0.0970406,-0.10970909,-0.10018249,-0.11757676,-0.13029297,-0.12817648,0.611885,-0.07363911
91_684548,0,-0.7860357,-0.74962395,-0.7575438,-0.22299659,0.0343335,1.3461028,-0.9714818,-0.4245869,-0.18397246,-0.093897425,-0.023900153,-0.06783565,-0.0004583363,0.028154047,-0.15502018,-0.45925146,-0.2658699
91_684594,0,-0.32983398,-0.2758532,-0.28885427,-0.26517248,0.5399402,-0.12735714,0.09078826,-0.31430706,-0.054194145,-0.012726283,0.014582863,-0.001876711,0.022585798,0.034101836,-0.15289909,-0.6161172,-0.2833294
91_684927,0,-0.87305415,-0.8647001,-0.8544695,-0.20171805,0.6809183,-0.9411028,-0.2624108,-0.32964626,-0.29798025,-0.20197858,-0.12089919,-0.17230272,-0.09323131,-0.061545074,-0.15519391,-0.6710514,-0.1902425
91_685107,0,-0.78931946,-0.7716598,-0.79846793,-0.29246238,0.44535214,0.469201,-0.9369149,-0.52640665,0.17343813,0.26403865,0.33194494,0.29001498,0.35420445,0.3818065,-0.16135977,-0.90136147,-0.25737256
91_685236,0,-0.40066838,-0.4968238,-0.5042447,-0.30278572,-0.32872668,2.276805,-0.49570486,-0.44689065,0.12169107,0.15518549,0.1983188,0.17157495,0.21312012,0.22984311,-0.15572608,-0.43204057,-0.064810745
91_685441,0,-0.9370866,-1.0220115,-1.044013,-0.20382616,0.6905753,0.4530047,-0.53149223,-0.3965149,-0.24349527,-0.14953716,-0.05790713,-0.11668597,-0.024478458,0.01620488,-0.15903848,-0.84855336,-0.09784931
91_685579,0,-1.0958776,-1.0948522,-1.1202612,-0.14485481,0.41463032,0.4784134,-1.1881527,-0.3881403,-0.48536482,-0.365534,-0.26391408,-0.32897583,-0.22726685,-0.18109033,-0.15734793,-0.7854696,-0.21743539
91_685618,0,-0.13539119,-0.0738579,-0.03727831,-0.2025008,0.27816105,-0.9001743,0.67844325,-0.0123514645,-0.36566213,-0.34783298,-0.33389315,-0.34223363,-0.33077568,-0.32871342,-0.1341796,-0.07773661,-0.09710628
91_685652,0,0.3210451,0.29095784,0.27072996,-0.3026293,0.3129294,-0.8605596,0.00264097,-0.30268517,0.12322432,0.08421589,0.05743275,0.07464446,0.047798794,0.03903154,-0.15264878,-0.14224528,-0.24677289
91_685831,0,0.18054904,0.2811641,0.3004538,-0.2937202,0.5011179,-0.83621675,-0.5420499,-0.33323538,0.030736731,0.020414926,-0.0011924447,0.013801603,-0.011302635,-0.023929315,-0.15032496,-0.064137414,-0.28568527
91_685882,0,-0.23085345,-0.26177472,-0.2660229,-0.25576594,0.8001927,-0.51464874,-0.55198544,-0.373442,-0.051949035,-0.03141991,-0.0059959986,-0.021570873,0.0019274094,0.012078935,-0.15728684,-0.6913002,-0.26410562
91_685936,0,-0.5620395,-0.61802095,-0.64597154,-0.26327163,0.12128709,-0.19829959,-1.1058837,-0.468639,-0.014439266,0.041534863,0.09651621,0.06177174,0.11562988,0.14051907,-0.15925474,-0.59453094,-0.32767898
91_685991,0,-0.0042771646,0.077944614,0.13331088,-0.20624237,0.78622645,-0.7353171,0.74882996,0.0016631724,-0.30904153,-0.30338737,-0.3028338,-0.30246022,-0.30502045,-0.31119156,-0.1342745,0.29255393,-0.010125618
91_686013,0,-0.11263973,-0.027949886,0.041554574,-0.21671693,0.52458394,-0.5112602,0.3146672,-0.13156134,-0.23736228,-0.21945904,-0.2091099,-0.21455166,-0.2089942,-0.21415147,-0.13203177,0.4328706,0.00013950786
91_686096,0,-0.23554447,-0.16934659,-0.16866645,-0.26815066,-0.6751199,-0.98524535,-1.1053534,-0.3943785,-0.11442881,-0.082648166,-0.0638024,-0.07493215,-0.058854885,-0.052007176,-0.15633483,-0.5539709,-0.24248019
91_686215,0,-0.57423615,-0.53905916,-0.5300915,-0.25906992,-0.6698836,1.3645743,-0.30277663,-0.3819875,-0.057370152,0.009055377,0.060107455,0.02859973,0.075939745,0.093794085,-0.15607129,-0.49668676,-0.09861347
91_686258,0,0.26006183,0.30075154,0.35860923,-0.26807785,0.6284223,0.003011257,-0.16794294,-0.26850313,0.042290837,0.015893163,-0.0072514727,0.008520486,-0.018242987,-0.03630715,-0.13664758,0.6723314,-0.2254855
91_686324,0,0.056236997,0.12752527,0.082909524,-0.3182354,0.3251656,-0.46368667,-2.3916214,-0.50764924,0.018416004,0.019642917,0.009288036,0.01677223,0.0052349204,0.006023977,-0.15592177,-0.22151558,-0.56097376
91_686482,0,-0.20880565,-0.2501447,-0.29143897,-0.3305254,0.504445,0.24161579,-2.6706061,-0.61545086,0.41618383,0.43696848,0.45509058,0.44459763,0.46037012,0.46930867,-0.16110383,-0.67677605,-0.4505154
91_686561,0,0.29829365,0.37053174,0.39910263,-0.29686886,0.29607895,2.9565215,-0.38486162,-0.33396176,0.13707829,0.11151189,0.08008587,0.10105004,0.06677631,0.04878377,-0.14213204,0.40812206,-0.17641363
91_686607,0,-0.58948195,-0.5164112,-0.5025216,-0.27316487,0.44043595,-0.6165718,1.0141286,-0.24940392,-0.012413191,0.060835067,0.109289296,0.07937546,0.12397999,0.13982248,-0.15301538,-0.060387634,-0.2853155
91_686676,0,0.098925285,0.21566868,0.24143685,-0.2993989,0.38114718,-0.1910216,-0.19984765,-0.34977093,0.14540163,0.14647283,0.13030484,0.14225374,0.12110625,0.108529605,-0.14831594,0.017982716,-0.03905461
91_686776,0,-0.69760996,-0.8096104,-0.83206886,-0.23216523,0.4056988,-0.19028139,-0.9258456,-0.42979965,-0.15971433,-0.09522087,-0.023354296,-0.06959602,0.0031202822,0.035709348,-0.15945438,-0.8759192,-0.20888875
91_686841,0,-0.21373123,-0.21770303,-0.19752876,-0.26843226,0.89525735,-0.5763396,0.34348777,-0.3075134,0.055487704,0.07732296,0.099245496,0.08630692,0.10435181,0.108636774,-0.15317391,-0.3203597,-0.30261657
91_686899,0,-0.5012908,-0.58741564,-0.59643173,-0.14758007,0.21493931,-0.73876256,-1.3414488,-0.3628883,-0.39068687,-0.34766755,-0.29169828,-0.32771057,-0.27096936,-0.24501568,-0.15383813,-0.5536209,-0.278019
91_686931,0,-0.37674418,-0.16567394,-0.115249634,-0.29615298,-0.86293715,1.722546,-0.19912997,-0.4062995,0.16599093,0.23078716,0.25006616,0.24022946,0.2514547,0.24832949,-0.15415068,-0.15393208,-0.1561334
91_687084,0,-0.6664147,-0.54885286,-0.5322454,-0.21693979,0.31788614,-0.63718474,-1.0004311,-0.36579376,-0.30493462,-0.22078249,-0.16489537,-0.19936845,-0.14788657,-0.12798887,-0.15189613,-0.4146791,-0.02443693
91_687107,0,0.23308846,0.3344174,0.32716224,-0.32087308,0.8020525,0.99493575,0.74173975,-0.2929433,0.27654892,0.26249462,0.23281705,0.25321218,0.21995203,0.20594478,-0.15044856,-0.08221134,-0.41214883
91_687256,0,-1.0234014,-1.075877,-1.0819217,-0.22047454,-0.16390698,-0.4224236,0.3819706,-0.3169989,-0.22717714,-0.11981484,-0.022808436,-0.084889255,0.011633056,0.05189163,-0.15480112,-0.64645284,-0.26405632
91_687296,0,-0.34531435,-0.2758532,-0.25309947,-0.22552992,0.63992417,-0.6220145,-0.39696285,-0.30388156,-0.19300766,-0.14981288,-0.11937079,-0.13770041,-0.111287065,-0.10264377,-0.15254882,-0.34673315,-0.08829553
91_687448,0,-0.36290568,-0.2146425,-0.1449735,-0.24911872,0.69500303,0.25470272,-0.49907547,-0.31379434,-0.1387417,-0.0844679,-0.058507577,-0.073556855,-0.05348696,-0.053614687,-0.13937686,0.37019932,-0.21550561
91_687504,0,-0.3387469,-0.38358402,-0.3913801,-0.23934488,0.18125029,-0.7108919,-0.6300104,-0.36399922,-0.12308069,-0.09213284,-0.055887457,-0.07867294,-0.043564424,-0.027948093,-0.15587053,-0.34818307,-0.15076314
91_687548,0,0.069137305,0.13242213,0.1776813,-0.25594842,0.57935894,-0.47124714,0.23170266,-0.1882608,-0.11048617,-0.11407993,-0.12029874,-0.115310684,-0.12538466,-0.13441892,-0.13746162,0.3083655,-0.1385964
91_687752,0,-0.57001424,-0.68229216,-0.70929635,-0.26077887,0.070183024,-0.60195833,-1.1076488,-0.4711599,-0.022598324,0.028079864,0.08772789,0.049669184,0.10939441,0.13660747,-0.16057757,-0.8329543,-0.28011078
91_687811,0,0.31635407,0.30075154,0.27633008,-0.3271578,0.24624011,1.6907947,-0.12674081,-0.3898494,0.3064472,0.2704353,0.24127786,0.2606938,0.23030834,0.21955504,-0.15308042,-0.16259407,-0.3419903
91_687892,0,-0.07675343,-0.05855523,-0.08251029,-0.32461226,0.7696474,1.0200056,-2.8378382,-0.60451263,0.3696936,0.3817699,0.38472944,0.38413987,0.3838094,0.3844321,-0.15823348,-0.24917643,-0.4727923
91_687975,0,-0.117799856,0.057745084,0.109187156,-0.26913777,0.7316461,2.3281698,0.43640816,-0.2453448,0.02044208,0.051019534,0.051919576,0.05335496,0.047473464,0.038388535,-0.14233252,0.28559184,-0.1824248
91_688093,0,0.45450464,0.5792602,0.62224704,-0.29937464,0.9027826,-0.39376906,0.039596368,-0.19932723,0.018416004,-0.019508926,-0.067678,-0.03603893,-0.08683317,-0.11250318,-0.1301686,0.61607224,-0.1692791
91_688153,0,-0.6511689,-0.72391546,-0.7282507,-0.2536979,0.31654915,-0.3655572,0.16277395,-0.34156725,-0.08951356,-0.025905564,0.038982734,-0.0022617923,0.06189638,0.08838213,-0.15803103,-0.4350404,-0.28173065
91_688229,0,1.2808279,1.3095038,1.2834955,-0.3474459,-0.17099927,2.1293359,0.06631076,-0.16971704,0.19665585,0.060173348,-0.061400626,0.014846823,-0.10136454,-0.14518924,-0.13137458,0.78397477,-0.08602065
91_688314,0,-0.35540006,-0.21280618,-0.17082036,-0.20039603,0.4400928,-0.7373185,1.0787901,-0.02115334,-0.3077273,-0.25590885,-0.22892457,-0.24491808,-0.22254957,-0.2173129,-0.14096887,0.2708677,-0.23665214
91_688490,0,-0.6134062,-0.6382205,-0.6472639,-0.20321327,0.62748086,-0.16936345,-0.81599927,-0.35771826,-0.29228535,-0.229054,-0.16871639,-0.20712508,-0.14761546,-0.12123732,-0.15629542,-0.6980873,-0.14483295
91_688527,0,-0.9499869,-1.0195631,-1.0289357,-0.2002352,0.07058605,-0.16041331,-0.39645192,-0.36464012,-0.28073123,-0.18367095,-0.09164118,-0.1508482,-0.05836689,-0.01894603,-0.15901145,-0.69432503,-0.2393179
91_688600,0,-0.46423173,-0.47601217,-0.45987424,-0.2349118,0.594704,-0.5982811,0.18848516,-0.27273315,-0.15746921,-0.10900673,-0.063474886,-0.09209578,-0.04860702,-0.032502707,-0.15355206,-0.111247115,-0.26513037
91_688667,0,0.016832428,0.015509706,0.010107576,-0.2956874,0.6167576,-0.52829117,0.20399082,-0.29781425,0.057732813,0.054659,0.054594282,0.055445403,0.053275164,0.052748967,-0.15163314,-0.16449396,-0.283752
91_689001,0,-0.44312212,-0.34930602,-0.362087,-0.26505524,0.43178084,-0.7050756,-0.3054087,-0.33387628,-0.14881733,-0.090643965,-0.055614527,-0.07696758,-0.04491996,-0.029930688,-0.15348843,-0.59018123,-0.30102134
91_689099,0,-0.32420474,-0.39827457,-0.42196554,-0.31734192,0.6333828,1.4553463,-0.7007075,-0.4894046,0.24971712,0.27865165,0.3112569,0.2911152,0.32221377,0.336046,-0.16041425,-0.7257107,-0.2771351
91_689162,0,-0.34249973,-0.2507568,-0.20442125,-0.17086913,0.79239357,-0.8709683,0.56485367,-0.08562922,-0.34392288,-0.29958245,-0.2692635,-0.2877171,-0.26137215,-0.2548215,-0.14196001,0.08691613,-0.1835552
91_689302,0,-0.17151204,-0.12037803,-0.05364798,-0.21947059,0.54658765,-0.90710044,0.79087085,-0.05460901,-0.2545018,-0.23296918,-0.21593313,-0.22626913,-0.21235593,-0.2137228,-0.12899277,0.24694413,-0.27717385
91_689468,0,-0.12413274,-0.020604603,-0.017462393,-0.2414004,0.8527548,2.5409224,-0.08059545,-0.22624558,-0.2187443,-0.19657451,-0.18874939,-0.192492,-0.18790203,-0.18532343,-0.13891424,-0.042238712,-0.18548849
91_689577,0,-0.56954515,-0.56660396,-0.54086107,-0.18314518,0.69817543,-0.65113956,1.1438332,-0.096652925,-0.27963606,-0.21896276,-0.16320321,-0.19826822,-0.14522973,-0.12584552,-0.1429044,-0.1740184,-0.33705318
91_689722,0,-0.55453384,-0.47295162,-0.4766747,-0.26173362,0.4067588,1.7705851,-1.0020888,-0.43257692,-0.08792555,-0.018516343,0.027028434,-0.00077647844,0.041129548,0.058536008,-0.15670791,-0.59980565,-0.25023097
91_689757,0,-0.9133969,-1.0409869,-1.0625366,-0.20225883,0.07988314,-0.28817195,-1.8152958,-0.49461734,-0.22274168,-0.13569616,-0.043551058,-0.1030981,-0.009404883,0.031744156,-0.15829852,-0.48405,-0.47849712
91_689806,0,-1.1179254,-1.0771011,-1.055644,-0.23296344,0.10951194,1.5833638,-0.91663903,-0.48248273,-0.058246296,0.07054032,0.16856952,0.106881276,0.20075762,0.23541582,-0.15891178,-0.32995915,-0.039343372
91_689912,0,-0.64858884,-0.6492384,-0.6442484,-0.23843302,0.6924607,-0.34541985,0.71554744,-0.23829477,-0.17093988,-0.10040435,-0.039675463,-0.07795779,-0.019327415,0.0042021307,-0.15414251,-0.40879196,-0.2733319
91_689955,0,-0.34930173,-0.15159549,-0.12774228,-0.29823828,-0.17638212,1.781155,-0.103747666,-0.36519557,0.07437948,0.13467214,0.15224835,0.14302391,0.15439825,0.155201,-0.15145688,0.01978261,-0.21799178
91_690149,0,-0.5791617,-0.715346,-0.7377279,-0.2754883,0.77323663,-0.65571946,-1.4350237,-0.52640665,0.10427778,0.15397234,0.21507666,0.17630595,0.23714025,0.2634937,-0.16154984,-0.95588076,-0.389393
91_690213,0,-0.38753355,-0.3046222,-0.29919302,-0.31591552,0.48366788,0.24477483,-0.4479508,-0.49329278,0.3511304,0.40481985,0.43145493,0.41626665,0.43727177,0.4426776,-0.15958811,-0.5230102,-0.36187258
91_690357,0,0.29407173,0.41093078,0.4085798,-0.30643934,0.61618924,-0.4451486,-0.1450302,-0.2152646,-0.10769348,-0.12896866,-0.16205691,-0.14023095,-0.17461777,-0.1874132,-0.14181077,-0.046038486,-0.17902656
91_690390,0,-0.649527,-0.6327115,-0.6606181,-0.28430995,-0.07646301,-0.44303498,-1.0251707,-0.50576925,0.11616044,0.19058758,0.2468456,0.21217352,0.26517275,0.28883877,-0.16198656,-0.92958856,-0.41177908
91_690457,0,-0.8751651,-0.7796172,-0.7743442,-0.2166081,0.54805255,-0.8873726,-0.9576072,-0.38373935,-0.32804283,-0.22260222,-0.14710039,-0.19436239,-0.12251092,-0.092998706,-0.15825966,-0.53342205,-0.17378308
91_690503,0,-0.4480477,-0.206073,-0.14238882,-0.2823879,-0.20025748,0.20062004,-0.03270663,-0.36904106,0.08593359,0.16086528,0.18641908,0.17289522,0.18866622,0.18611881,-0.14761426,0.005383464,-0.1110584
91_690624,0,-0.48698315,-0.53599864,-0.55163056,-0.3000634,0.5257656,-0.47427925,-0.36113244,-0.46808353,0.20169365,0.25096965,0.29722834,0.26867047,0.31229123,0.33031255,-0.16124348,-0.90574247,-0.3410888
91_690765,0,-0.63029385,-0.75146025,-0.7661594,-0.19333373,0.22080505,1.2867693,-1.0451959,-0.40155673,-0.23456958,-0.17948005,-0.11156501,-0.15535915,-0.08656207,-0.056025952,-0.15202424,0.060980167,-0.3479733
91_690947,0,0.3196378,0.63251346,0.6687714,-0.33647892,0.86124396,0.258428,0.085333176,-0.34084088,0.31028032,0.31069002,0.2568894,0.29359072,0.23334475,0.20278335,-0.14249189,0.24719411,-0.20099007
91_691068,0,-0.23249531,-0.11303275,-0.1268807,-0.33058047,-0.8310505,0.61003953,0.46552232,-0.44193426,0.45402214,0.49542052,0.50389034,0.5004895,0.50331354,0.50328076,-0.15709536,-0.5647077,-0.3035709
91_691216,0,-0.09973943,0.1305858,0.18069677,-0.3025803,0.8692976,0.33677062,0.59619415,-0.2552576,0.08730256,0.12276115,0.11654921,0.122834645,0.10950285,0.09716986,-0.14497001,0.16889876,-0.2141921
91_691539,0,-0.21607673,-0.21403039,-0.19623642,-0.2901669,0.6963518,-0.18157132,0.602074,-0.32216895,0.16522431,0.18915385,0.2091268,0.1974304,0.21355389,0.2167151,-0.15389276,-0.10413504,-0.48873758
91_691605,0,-0.3340559,-0.21586671,-0.15875849,-0.22345454,0.626351,-0.943662,0.16807619,-0.18663715,-0.25762302,-0.21091181,-0.18383667,-0.19986355,-0.17787106,-0.17492819,-0.14737746,-0.06832466,-0.15938373
91_691934,0,0.009561346,0.12507685,0.14278805,-0.27650368,0.7717187,-0.9192488,-0.27289912,-0.2996088,-0.035630915,-0.025684992,-0.03236096,-0.026796978,-0.037491616,-0.04386245,-0.14967087,-0.17321844,-0.15042508
91_692030,0,-0.51512927,-0.6284268,-0.6296019,-0.2336672,0.22558275,-0.99546003,0.75846183,-0.21257277,-0.18369867,-0.14060393,-0.083453305,-0.12020671,-0.06281305,-0.038772,-0.1544117,-0.46993834,-0.23532102
91_692142,0,0.38320112,0.33625373,0.3387933,-0.30340332,0.36701748,-0.83053887,-0.45620888,-0.3881403,0.2445698,0.19665337,0.16578564,0.186043,0.15358493,0.13907231,-0.15647084,-0.44925207,-0.21828055
91_692223,0,0.26616016,0.46112356,0.46070427,-0.31786448,-0.16353327,-0.28556696,-0.5602727,-0.40283856,0.23788922,0.22996001,0.19111347,0.21800475,0.17402643,0.15504026,-0.15575817,-0.2737125,-0.11867889
91_692255,0,0.47162685,0.48683205,0.47190458,-0.34638748,0.081676185,2.2842705,-1.8541546,-0.58985704,0.7518552,0.70529646,0.6554206,0.68846416,0.6354513,0.6118949,-0.1574096,0.15172479,-0.65090543
91_692373,0,-0.61059153,-0.56966454,-0.54818434,-0.23877423,0.7882728,-0.41594625,0.39708874,-0.23098835,-0.2287104,-0.15813954,-0.103104204,-0.13775542,-0.085314974,-0.06599252,-0.15017967,-0.14630754,-0.23136286
91_692468,0,-0.23601358,-0.22994517,-0.25223792,-0.29092145,0.7212784,-0.77019805,-0.2644548,-0.35075366,-0.03409767,-0.007983946,0.013764075,0.00043377728,0.020796489,0.031797737,-0.15570186,-0.5502586,-0.21402307
91_692565,0,0.069137305,-0.07875476,-0.11955744,-0.3247107,0.14113091,1.1016715,-0.7410411,-0.48466182,0.33026728,0.3071057,0.30978307,0.3084989,0.31104413,0.3153627,-0.15900724,-0.7466344,-0.20259586
91_692619,0,-0.43116003,-0.49376327,-0.5102756,-0.2552783,-0.24818225,-0.33635986,-3.953978,-0.6110499,-0.026705233,0.013135991,0.058087777,0.029920008,0.07322867,0.09261525,-0.16097993,-0.9929648,-0.40164775
91_692658,0,-0.19238709,-0.31808856,-0.34140953,-0.25037745,0.42069072,-0.7464107,-0.7138464,-0.34404546,-0.17959176,-0.17440686,-0.1447532,-0.16388595,-0.13335522,-0.11716496,-0.15471636,-0.5975308,-0.27958256
