SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,EffectiveRadius,VelocityDispersion,Metallicity,SFR,BulgeMass
806706,92,-1,7.392650749,-14.7499,-15.1787,-15.3954,-15.5407,0.4288,0.6455,0.3226,28.3407,0.00866616,-2.201654504,
807793,92,-1,7.589770578,-15.269,-15.6022,-15.778,-15.8967,0.3332,0.509,0.3617,25.212,0.00841409,-2.092705829,
808855,92,-1,7.455386662,-14.9632,-15.2276,-15.3749,-15.482,0.2644,0.4117,0.3269,28.1423,0.00837925,-1.84943942,
808959,92,-1,7.405692069,-15.0735,-15.4459,-15.64,-15.7727,0.3724,0.5665,0.3133,29.0961,0.00903254,-1.884751751,
809349,92,-1,7.461853811,-15.0529,-15.3888,-15.5661,-15.6871,0.3359,0.5132,0.3314,27.4846,0.00783491,-2.043263755,
810136,92,-1,7.131050281,-14.8786,-15.1674,-15.3235,-15.4324,0.2888,0.4449,0.265,27.4796,0.00763954,-2.009021011,
812217,92,-1,7.86916587,-16.1109,-16.4398,-16.6241,-16.749,0.3289,0.5132,0.4282,30.2646,0.00983547,-1.700717948,
812847,92,-1,7.662333928,-15.3868,-15.6171,-15.751,-15.8449,0.2303,0.3642,0.3399,26.364,0.00707986,-1.903983816,
815003,92,-1,7.392910261,-14.5773,-14.9884,-15.1874,-15.3181,0.4111,0.6101,0.3063,25.3887,0.00757266,-2.624268367,
815791,92,-1,7.488052522,-15.4372,-15.6312,-15.7434,-15.8221,0.194,0.3062,0.3383,27.7625,0.00722358,-1.698913159,
817891,92,1,7.582789805,-15.5305,-15.745,-15.8731,-15.9664,0.2145,0.3426,0.3375,26.8754,0.0066658,-1.636452718,
818710,92,-1,7.310290898,-14.6834,-15.0869,-15.2832,-15.4089,0.4035,0.5998,0.3188,26.4816,0.00628556,-2.381013064,
819515,92,-1,7.312794043,-14.6045,-14.9608,-15.1449,-15.2692,0.3563,0.5404,0.2582,27.3744,0.00841097,-2.272994866,
820161,92,-1,7.318065801,-15.177,-15.4168,-15.5517,-15.6464,0.2398,0.3747,0.3437,26.8787,0.00778956,-1.734342064,
822136,92,-1,7.432554139,-14.759,-15.1745,-15.3864,-15.5285,0.4155,0.6274,0.3208,26.0455,0.00855796,-2.071659718,
825854,92,-1,7.463400524,-15.0345,-15.3607,-15.5283,-15.6386,0.3262,0.4938,0.3255,22.7148,0.00809199,-2.036734773,
830057,92,-1,7.216819002,-14.6022,-15.0166,-15.223,-15.3555,0.4144,0.6208,0.3061,23.8926,0.00671331,-2.382247429,
841795,92,-1,7.428270652,-14.8202,-15.3954,-15.6599,-15.8254,0.5752,0.8397,0.3008,25.396,0.00913151,-2.78178679,
846972,92,-1,7.243971248,-14.3399,-14.7593,-14.9696,-15.1048,0.4194,0.6297,0.2566,26.3026,0.00720664,-2.360956199,
849079,92,-1,7.052816243,-14.2423,-14.9166,-15.2307,-15.4254,0.6743,0.9884,0.2114,28.6494,0.00842407,-4,
2,93,1,11.14669963,-21.937,-22.6918,-23.0488,-23.3125,0.7548,1.1118,9.9236,147.711,0.031735,-4,
69,93,1,8.396192653,-17.3613,-17.6606,-17.8384,-17.9703,0.2993,0.4771,0.6935,41.3602,0.0130747,-0.937153316,7.416989938
104,93,1,8.33145031,-16.9256,-17.3992,-17.6147,-17.7569,0.4736,0.6891,0.6849,36.398,0.0125983,-2.046770819,7.534375944
69065,93,1,9.678007602,-20.5276,-20.7751,-20.9265,-21.0475,0.2475,0.3989,3.4519,73.8542,0.0171905,0.284837606,
69066,93,-1,8.996452985,-18.7797,-19.0735,-19.2457,-19.3765,0.2938,0.466,1.483,58.0285,0.014538,-0.355051308,7.675856981
100748,93,1,10.34754175,-21.4604,-21.747,-21.9254,-22.0703,0.2866,0.465,5.1623,99.818,0.0241876,0.701060274,9.152312531
100779,93,-1,8.724091962,-17.5596,-17.9264,-18.1298,-18.2772,0.3668,0.5702,0.9532,44.0951,0.014696,-1.107411368,7.163737593
119267,93,-1,11.22229474,-22.5816,-23.1427,-23.4454,-23.677,0.5611,0.8638,13.3228,183.264,0.0351349,0.882061984,10.30965104
119271,93,-1,10.51508502,-21.175,-21.7077,-21.9727,-22.1738,0.5327,0.7977,4.8962,103.458,0.0304235,-0.112890637,9.507409258
142174,93,1,9.418656454,-19.7373,-20.1865,-20.4308,-20.6131,0.4492,0.6935,2.2555,68.6173,0.0187316,-0.192984692,8.836237711
177510,93,1,10.32027633,-21.6497,-22.0305,-22.2333,-22.3916,0.3808,0.5836,6.2315,87.9715,0.0244245,0.522556939,9.098762523
177560,93,1,7.300773472,-15.2396,-15.5511,-15.7003,-15.7968,0.3115,0.4607,0.3287,27.8065,0.0056641,-2.320756854,5.847634209
191018,93,1,7.971312561,-16.1333,-16.6587,-16.9022,-17.0567,0.5254,0.7689,0.5327,32.7875,0.00980923,-2.049204813,
211645,93,1,10.58471739,-22.0931,-22.43,-22.6193,-22.7741,0.3369,0.5262,5.3709,110.475,0.0328006,0.790122821,
211653,93,-1,8.02558158,-15.8906,-16.2929,-16.5056,-16.6509,0.4023,0.615,0.483,39.3302,0.0107425,-1.82156819,7.139233182
223565,93,-1,7.820723547,-15.3869,-15.8497,-16.0766,-16.225,0.4628,0.6897,0.3782,29.0497,0.0111896,-2.117379108,
232951,93,-1,10.5558927,-21.334,-21.7981,-22.0548,-22.254,0.4641,0.7208,6.7,104.199,0.0260042,0.502546315,
232958,93,-1,7.994580925,-16.9053,-17.1362,-17.2725,-17.3688,0.2309,0.3672,0.4978,42.1412,0.00863509,-1.104801903,6.930469511
244331,93,-1,9.361839321,-18.9006,-19.329,-19.5474,-19.7052,0.4284,0.6468,1.6438,54.3477,0.020248,-0.646941115,
252716,93,1,6.94658163,-14.5107,-14.9717,-15.1923,-15.3295,0.461,0.6816,0.2317,28.3207,0.00582847,-2.460200513,6.049759831
262456,93,-1,11.58109423,-23.2329,-23.9217,-24.2558,-24.5032,0.6888,1.0229,16.8613,240.819,0.0332307,0.677325552,
262464,93,1,7.773920692,-16.7087,-16.9345,-17.061,-17.1466,0.2258,0.3523,0.4413,36.9006,0.00632659,-1.25075384,7.048144131
315011,93,-1,9.79450019,-21.1589,-21.2273,-21.3172,-21.4054,0.0684,0.1583,3.7756,73.0554,0.017603,0.737288358,
315015,93,1,8.746232797,-18.2537,-18.5367,-18.6937,-18.809,0.283,0.44,0.9656,49.0474,0.0128996,-0.584020654,7.963460684
319374,93,-1,11.3236579,-22.7495,-23.2134,-23.4824,-23.6952,0.4639,0.7329,11.5835,199.241,0.0337046,1.094496636,10.90606097
330315,93,-1,10.84082278,-22.572,-22.8375,-23.0276,-23.1934,0.2655,0.4556,11.151,122.04,0.0275865,1.242977102,9.928595417
330319,93,-1,8.454059059,-17.3552,-17.6283,-17.7915,-17.9142,0.2731,0.4363,0.6542,43.3467,0.0142779,-0.921188985,7.524274909
333352,93,-1,11.24628642,-22.3902,-23.0505,-23.3768,-23.6189,0.6603,0.9866,10.9396,186.242,0.0316206,0.374350717,10.67127302
336593,93,-1,11.29186534,-22.8512,-23.3709,-23.6549,-23.8757,0.5197,0.8037,11.4331,174.733,0.0340628,1.041056765,10.43531225
336594,93,1,9.910894788,-20.8409,-21.0906,-21.2473,-21.3741,0.2497,0.4064,4.6213,71.3838,0.0215288,0.481410313,9.586891272
342980,93,1,11.21687348,-22.6715,-23.2167,-23.5086,-23.7327,0.5452,0.8371,13.2507,192.888,0.0285459,0.849250564,9.900556975
345062,93,1,8.807374419,-18.0561,-18.4498,-18.6607,-18.8082,0.3937,0.6046,1.0266,47.7157,0.0138675,-0.833707695,7.727048165
347168,93,1,11.26171405,-22.9369,-23.5052,-23.798,-24.0223,0.5683,0.8611,13.7266,163.653,0.0313798,0.94918674,10.89884108
347172,93,1,7.013631983,-15.6044,-15.8752,-16.0162,-16.1101,0.2708,0.4118,0.3044,31.1027,0.00624442,-1.688094819,5.728640685
356760,93,1,9.248046428,-18.3623,-18.8645,-19.1226,-19.306,0.5022,0.7603,1.4001,51.3402,0.0194426,-0.75987451,
363554,93,-1,10.96601904,-22.1384,-22.7027,-23.0046,-23.2367,0.5643,0.8662,9.8366,157.669,0.0270474,0.679369476,10.30331567
365354,93,1,11.33834119,-22.6971,-23.3397,-23.6575,-23.8977,0.6426,0.9604,11.9162,170.623,0.0328858,0.491525929,10.52879906
366826,93,-1,11.04903252,-23.0425,-23.412,-23.6373,-23.822,0.3695,0.5948,10.5105,160.18,0.0281124,1.308748725,10.30288106
369149,93,1,11.20097515,-22.2719,-22.9396,-23.2729,-23.5226,0.6677,1.001,12.4118,160.043,0.0328334,0.421041188,10.88627904
371453,93,1,10.25684041,-21.6321,-21.8941,-22.0627,-22.1999,0.262,0.4306,7.1529,100.4,0.0200072,0.800780038,9.478375658
373883,93,1,10.73160708,-21.6617,-22.2504,-22.5354,-22.7486,0.5887,0.8737,7.4052,127.608,0.0291979,-0.16130135,9.928356207
375856,93,1,11.30445923,-22.2849,-23.0078,-23.359,-23.6206,0.7229,1.0741,12.1927,173.54,0.0325158,0.075325464,10.0558696
389626,93,1,10.23856018,-21.1696,-21.546,-21.7577,-21.9213,0.3764,0.5881,4.8396,91.8015,0.0219951,0.461663599,9.332703905
396537,93,-1,11.11135292,-21.7711,-22.4807,-22.8262,-23.0851,0.7096,1.0551,10.0989,150.196,0.0319676,-0.143018479,9.984790889
399759,93,-1,10.99245098,-21.9297,-22.6452,-22.9812,-23.2265,0.7155,1.0515,10.0531,142.319,0.0271376,-1.444626435,10.06648154
401189,93,-1,10.94743994,-21.5025,-22.2236,-22.5703,-22.8222,0.7211,1.0678,6.6263,153.636,0.0339027,-0.360106317,10.8368406
402549,93,-1,10.99425492,-21.4708,-22.1488,-22.487,-22.7381,0.678,1.0162,6.0639,149.774,0.0319921,0.003337347,10.5954295
405416,93,-1,10.54781066,-21.0105,-21.4704,-21.7241,-21.9177,0.4599,0.7136,3.9512,137.043,0.0340633,0.347467873,10.13500914
407316,93,-1,11.00625249,-23.1058,-23.447,-23.6529,-23.826,0.3412,0.5471,12.0941,144.894,0.025958,1.257046034,10.63842171
408405,93,1,10.99373488,-22.6912,-23.0597,-23.2816,-23.46,0.3685,0.5904,9.9745,148.281,0.0304511,1.138627294,10.08457347
410755,93,-1,11.09275317,-22.6661,-23.148,-23.4066,-23.6094,0.4819,0.7405,12.4582,139.935,0.0381574,0.919349295,9.703320883
412077,93,1,10.86853112,-22.486,-22.878,-23.1066,-23.2894,0.392,0.6206,10.4327,150.44,0.0280869,1.015997726,9.670568245
413341,93,-1,10.80422216,-22.6892,-23.0136,-23.2088,-23.3644,0.3244,0.5196,8.8744,142.237,0.0287137,1.299888574,10.19809667
414723,93,1,10.8367581,-21.0058,-21.7592,-22.115,-22.3747,0.7534,1.1092,6.5643,124.375,0.0314364,-4,9.796270907
418038,93,1,10.92913901,-22.329,-22.7489,-22.9887,-23.178,0.4199,0.6597,8.849,139.489,0.0305541,0.930318168,10.30293395
418050,93,-1,7.284765319,-15.0053,-15.5036,-15.7298,-15.8712,0.4983,0.7245,0.306,24.7503,0.00855736,-4,6.15095404
419173,93,-1,10.78741843,-20.9514,-21.6569,-21.9987,-22.2474,0.7055,1.0473,5.2637,131.167,0.0306138,-0.396434516,
420267,93,1,10.68309918,-21.7446,-22.2505,-22.5079,-22.7028,0.5059,0.7633,6.8483,109.596,0.0283417,0.241233114,10.10907425
424791,93,-1,10.55988331,-22.0292,-22.4347,-22.6581,-22.8332,0.4055,0.6289,9.1377,104.741,0.0233229,0.750897178,10.00797291
424792,93,1,10.47802216,-21.8498,-22.2031,-22.4092,-22.5723,0.3533,0.5594,7.3241,115.021,0.0246092,0.83950969,8.890641397
427579,93,-1,10.8532332,-21.438,-22.1468,-22.4865,-22.7371,0.7088,1.0485,5.8491,145.621,0.0343475,-0.198535167,9.360788499
429924,93,-1,11.00355644,-21.8365,-22.4885,-22.8069,-23.0417,0.652,0.9704,9.3246,143.165,0.0296076,0.093318152,10.36054219
430911,93,1,10.92782376,-22.0478,-22.6203,-22.9151,-23.1368,0.5725,0.8673,7.6352,135.716,0.0314891,0.540590484,10.00164272
437553,93,1,9.385056621,-20.2294,-20.4124,-20.5252,-20.6168,0.183,0.2958,2.6227,68.1579,0.014008,0.234371628,8.242579592
443083,93,-1,11.05756347,-22.1152,-22.7557,-23.0775,-23.3214,0.6405,0.9623,10.2179,136.917,0.0287758,0.418876258,9.700998467
444734,93,1,10.2195539,-21.7731,-21.9216,-22.0405,-22.1445,0.1485,0.2674,6.8867,118.245,0.0182889,0.96684171,8.846729543
450768,93,-1,7.627188,-15.1208,-15.5204,-15.722,-15.8563,0.3996,0.6012,0.3589,25.529,0.00839495,-1.977572165,6.179321486
451570,93,-1,7.647143784,-15.3114,-15.7961,-16.0238,-16.1687,0.4847,0.7124,0.4072,27.1834,0.00829638,-2.307542006,
452412,93,-1,10.83547993,-21.7786,-22.3658,-22.6615,-22.8848,0.5872,0.8829,8.1018,125.46,0.030769,0.31490462,
454324,93,-1,10.80795744,-22.1412,-22.5944,-22.8385,-23.027,0.4532,0.6973,9.1215,120.679,0.0267727,0.811735076,9.999519148
455320,93,-1,10.95743846,-21.2494,-22.0228,-22.3906,-22.6596,0.7734,1.1412,8.0113,138.011,0.032303,-4,10.08303005
459002,93,1,10.60897206,-22.3395,-22.6129,-22.7865,-22.931,0.2734,0.447,10.0196,114.107,0.0224789,1.061598602,9.798230343
461388,93,1,10.83190886,-21.4869,-22.1376,-22.457,-22.6956,0.6507,0.9701,8.087,124.156,0.0299053,0.04389693,9.297385192
461389,93,-1,8.971024808,-19.5984,-19.7851,-19.901,-19.991,0.1867,0.3026,1.3695,62.1564,0.0113067,-0.059237623,8.3060235
465343,93,-1,10.53819803,-21.4777,-21.9175,-22.1693,-22.3716,0.4398,0.6916,7.288,114.316,0.0265883,0.592225414,9.837261083
465915,93,-1,7.86681997,-15.5128,-15.9203,-16.136,-16.2851,0.4075,0.6232,0.4544,28.8087,0.011348,-1.933550887,6.368429679
468603,93,1,10.89617036,-21.2002,-21.9436,-22.2982,-22.5567,0.7434,1.098,6.771,129.28,0.0320037,-0.734396833,
469216,93,1,10.77760168,-20.9854,-21.733,-22.085,-22.3417,0.7476,1.0996,5.9255,117.203,0.0302594,-4,10.06477596
471057,93,-1,10.612665,-21.6381,-22.0168,-22.2376,-22.4133,0.3787,0.5995,6.8893,137.954,0.0306527,0.611439148,9.5288468
473423,93,1,10.61313867,-21.8807,-22.1933,-22.3872,-22.5441,0.3126,0.5065,7.2119,119.617,0.0302819,0.875322232,10.0029289
475507,93,-1,8.897086266,-18.652,-18.9958,-19.1829,-19.3187,0.3438,0.5309,1.4416,52.6575,0.0127985,-0.502020429,8.184110047
476210,93,1,10.85551844,-22.3636,-22.7388,-22.9608,-23.1421,0.3752,0.5972,10.1133,119.616,0.0260117,0.987777365,10.14916625
476988,93,-1,8.33255474,-17.4572,-17.6933,-17.8299,-17.9304,0.2361,0.3727,0.4463,39.0368,0.0125387,-0.886133625,7.202762589
478726,93,1,10.67719946,-21.7068,-22.2284,-22.4893,-22.6865,0.5216,0.7825,7.8237,105.248,0.0268761,0.301232951,
484403,93,1,10.65680216,-20.8116,-21.5175,-21.8577,-22.1103,0.7059,1.0461,5.2248,114.32,0.0315931,-0.572602917,9.734226694
484404,93,-1,10.39557426,-20.9869,-21.3984,-21.6334,-21.8245,0.4115,0.6465,6.0696,108.067,0.0243631,0.353715344,9.663245881
484871,93,-1,10.7146178,-20.5205,-21.2684,-21.6273,-21.893,0.7479,1.1068,5.8622,120.642,0.0307748,-0.823904337,9.250805937
485461,93,1,10.58196802,-21.7647,-22.1683,-22.3907,-22.5639,0.4036,0.626,6.5466,107.083,0.0300507,0.688134664,10.05660198
487249,93,1,10.69641598,-21.3199,-21.9725,-22.2818,-22.5093,0.6526,0.9619,7.0267,114.318,0.0287265,-1.025493567,9.819070934
487821,93,1,10.50269881,-21.8025,-22.1379,-22.3392,-22.4991,0.3354,0.5367,7.0702,108.949,0.0234716,0.793343665,9.733552158
487822,93,-1,9.19913077,-19.3263,-19.5239,-19.6509,-19.7554,0.1976,0.3246,1.4256,61.2166,0.0200705,-0.10995727,7.937569703
488475,93,-1,10.83887325,-21.6108,-22.1504,-22.4366,-22.6571,0.5396,0.8258,7.782,123.651,0.0311481,0.477581705,10.58884497
489066,93,1,10.1741808,-21.2326,-21.4631,-21.6258,-21.7643,0.2305,0.3932,4.1948,86.8507,0.0236546,0.694221495,9.223533973
491271,93,-1,10.54794322,-22.1881,-22.4232,-22.5964,-22.7502,0.2351,0.4083,8.2423,107.089,0.0267795,1.095742637,9.501322438
491887,93,-1,9.844104084,-20.3292,-20.6801,-20.8785,-21.0328,0.3509,0.5493,4.8252,72.6083,0.019637,0.155631429,8.585836462
492881,93,-1,10.73380312,-22.0458,-22.4928,-22.7392,-22.9329,0.447,0.6934,9.3328,120.494,0.0248879,0.7413724,9.296273323
494953,93,-1,10.67633578,-22.0868,-22.3913,-22.5899,-22.7564,0.3045,0.5031,10.271,119.807,0.0244339,0.995434198,9.504093441
494954,93,-1,9.330067311,-20.1185,-20.3198,-20.464,-20.5839,0.2013,0.3455,2.3888,72.6548,0.014986,0.227748382,8.144778209
497138,93,-1,10.50295663,-21.7049,-22.0867,-22.3033,-22.473,0.3818,0.5984,7.0096,110.869,0.0257143,0.683167978,9.080234727
500538,93,-1,9.947185887,-20.2628,-20.7455,-20.9928,-21.178,0.4827,0.73,3.8754,81.9414,0.0264126,-0.043317075,9.004138286
501442,93,1,10.45266183,-21.6301,-21.9755,-22.1785,-22.3412,0.3454,0.5484,6.5126,93.2965,0.0281809,0.719722974,9.524619712
507547,93,1,9.731945932,-20.1451,-20.5323,-20.7449,-20.9039,0.3872,0.5998,2.9375,80.406,0.0192491,0.023269124,8.693162294
508464,93,-1,10.26184388,-21.8567,-22.0534,-22.1999,-22.3267,0.1967,0.3432,5.0003,129.359,0.0230774,0.878691178,9.599880643
508998,93,1,10.10875891,-20.8236,-21.2157,-21.4276,-21.5883,0.3921,0.604,4.4975,83.1811,0.0220782,0.269821813,9.70007313
509948,93,-1,10.24974161,-21.6059,-21.8489,-22.025,-22.177,0.243,0.4191,5.894,97.3523,0.0198426,0.704935068,8.890441396
510366,93,1,10.25745395,-20.9768,-21.376,-21.5912,-21.7631,0.3992,0.6144,3.8259,99.87,0.0307672,0.266272263,8.759054404
511665,93,-1,10.60725869,-21.2394,-21.7522,-22.0149,-22.2159,0.5128,0.7755,5.8405,103.288,0.0330764,0.18236606,9.497784029
512211,93,-1,10.63182378,-21.8427,-22.1918,-22.4096,-22.5918,0.3491,0.5669,6.437,103.199,0.0316748,0.834531331,10.08047521
513776,93,-1,9.534990837,-20.5348,-20.8568,-21.0407,-21.1812,0.322,0.5059,3.0053,71.7564,0.0166763,0.245771651,8.661199555
513780,93,1,7.700505972,-15.8235,-16.1425,-16.3062,-16.4199,0.319,0.4827,0.4458,32.5953,0.00927045,-1.621833482,6.075848925
514366,93,-1,10.52022217,-21.3499,-21.7116,-21.9276,-22.1009,0.3617,0.5777,5.8331,102.502,0.0284794,0.599709791,
515455,93,-1,10.70869633,-21.2656,-21.8149,-22.1049,-22.326,0.5493,0.8393,7.6035,108.03,0.027631,0.308932632,9.83725197
515818,93,1,10.36011088,-21.8522,-22.1326,-22.3015,-22.4385,0.2804,0.4493,7.0687,90.9065,0.0225384,0.825409337,9.516056019
516817,93,-1,10.31307786,-20.86,-21.3156,-21.5592,-21.7412,0.4556,0.6992,3.609,95.6512,0.0280384,0.232160671,8.796607281
518600,93,-1,10.51049633,-21.8724,-22.2051,-22.4166,-22.5921,0.3327,0.5442,8.7773,107.886,0.0244313,0.873459053,10.18857118
518841,93,-1,9.288064047,-19.8778,-20.1833,-20.3603,-20.4918,0.3055,0.4825,2.1006,66.5442,0.0135038,0.043487102,7.912037753
519311,93,-1,9.244530207,-19.0669,-19.3587,-19.5337,-19.6706,0.2918,0.4668,2.2248,54.0806,0.017586,-0.276224654,7.974770099
523131,93,-1,10.54904021,-21.6444,-21.9906,-22.2108,-22.3969,0.3462,0.5664,7.5272,100.216,0.0247735,0.767892721,9.135372876
523475,93,1,10.50557251,-21.6894,-22.0361,-22.2451,-22.4146,0.3467,0.5557,9.0305,101.961,0.0218925,0.724701993,9.463399727
524182,93,-1,7.745150428,-16.5674,-16.7567,-16.8643,-16.9437,0.1893,0.2969,0.5172,34.7395,0.00854008,-1.237432012,7.044260437
524538,93,-1,9.144807154,-17.9356,-18.4502,-18.7076,-18.8909,0.5146,0.772,1.4121,50.7164,0.020052,-1.162586331,
525524,93,-1,10.3376464,-21.5199,-21.8331,-22.0247,-22.1784,0.3132,0.5048,5.6358,95.8505,0.0264736,0.712576658,9.471574705
526306,93,1,10.35007167,-21.7558,-22.0774,-22.2674,-22.4175,0.3216,0.5116,7.7917,92.2465,0.0236742,0.789280226,8.81376882
528262,93,-1,10.53437877,-21.871,-22.1176,-22.3067,-22.4712,0.2466,0.4357,4.6066,108.824,0.0333168,0.938130633,9.435684467
530251,93,1,10.329242,-21.0707,-21.5265,-21.7738,-21.9645,0.4558,0.7031,5.0492,88.7901,0.0267559,0.348397111,9.084490853
530980,93,-1,10.58989587,-21.7093,-22.0093,-22.2134,-22.3884,0.3,0.5041,5.6171,102.09,0.030484,0.853066136,9.368910549
531346,93,-1,10.60006474,-21.3188,-21.7871,-22.0434,-22.2438,0.4683,0.7246,6.3147,102.075,0.0269561,0.463178398,9.18559546
532822,93,-1,10.47293601,-21.3407,-21.7293,-21.9536,-22.1303,0.3886,0.6129,5.6937,96.3226,0.0298187,0.543626763,9.538140928
534292,93,-1,9.790784887,-20.6159,-20.9902,-21.2137,-21.3894,0.3743,0.5978,3.62,85.5191,0.0198306,0.312607794,9.212568208
534294,93,1,7.798972004,-15.8233,-16.0958,-16.2496,-16.358,0.2725,0.4263,0.4705,32.3609,0.00749601,-1.495485452,6.258167972
535323,93,-1,10.5840747,-21.2505,-21.63,-21.8646,-22.0549,0.3795,0.6141,5.8224,103.333,0.0291667,0.603002289,
535602,93,1,10.40656784,-21.3807,-21.7718,-21.9944,-22.1727,0.3911,0.6137,6.6584,93.4476,0.0251957,0.541567463,9.555433406
536641,93,-1,10.20928621,-20.4691,-20.9211,-21.1691,-21.361,0.452,0.7,3.2972,81.1066,0.0321398,0.078179965,9.414760164
537953,93,-1,10.31826302,-20.9159,-21.2989,-21.5291,-21.7179,0.383,0.6132,4.2156,88.8956,0.0272706,0.506914293,8.990218346
539176,93,1,7.718403365,-16.0797,-16.3518,-16.4988,-16.6004,0.2721,0.4191,0.5056,31.3204,0.0076863,-1.574580107,6.641568491
539177,93,-1,6.858463667,-16.0377,-16.1013,-16.1455,-16.1768,0.0636,0.1078,0.2416,27.8605,0.00423282,-1.471400322,
539736,93,1,8.805020405,-19.4397,-19.5485,-19.6309,-19.704,0.1088,0.1912,1.3173,54.687,0.0107963,0.12152551,
540164,93,1,10.25132239,-21.1171,-21.5097,-21.7219,-21.8834,0.3926,0.6048,5.4596,84.2523,0.0256398,0.381756628,9.059058139
544828,93,1,10.36089637,-21.3182,-21.7198,-21.9471,-22.1245,0.4016,0.6289,6.2715,90.5232,0.0272628,0.540145468,8.941959659
545198,93,-1,10.11382251,-20.9911,-21.318,-21.5027,-21.6448,0.3269,0.5116,4.4193,76.9039,0.0235044,0.415597596,9.0876874
547849,93,-1,9.544940921,-19.6515,-20.0107,-20.2137,-20.3664,0.3592,0.5622,2.4766,67.047,0.0192184,-0.14086307,8.271696637
548968,93,-1,9.872455646,-20.2823,-20.5299,-20.7051,-20.8517,0.2476,0.4228,3.063,71.2823,0.0247596,0.375298147,8.880668714
549328,93,1,9.18059837,-19.2321,-19.5507,-19.7213,-19.8467,0.3186,0.4892,1.7457,58.8216,0.0161398,-0.276049819,7.959927965
550214,93,-1,9.38601977,-18.935,-19.2945,-19.5063,-19.6667,0.3595,0.5713,1.857,69.7252,0.0218175,-0.397735961,9.082871891
552516,93,-1,9.512626424,-20.0116,-20.2681,-20.4253,-20.5504,0.2565,0.4137,2.8444,84.7917,0.0182678,0.157748965,8.598608367
552948,93,1,10.05306823,-20.915,-21.1514,-21.3043,-21.4312,0.2364,0.3893,4.6191,76.2243,0.024494,0.527188673,9.132054441
554891,93,1,10.07229799,-20.9387,-21.328,-21.551,-21.7225,0.3893,0.6123,4.8234,84.9417,0.0194609,0.423532794,9.111862138
555350,93,1,8.333894192,-18.3059,-18.474,-18.5801,-18.6622,0.1681,0.2742,0.7374,51.9795,0.0094212,-0.425932793,7.590640116
555688,93,1,9.740384837,-19.7694,-20.2239,-20.4567,-20.6268,0.4545,0.6873,2.6994,64.5792,0.0199823,-0.316050742,9.332880681
555689,93,-1,9.203975707,-19.7349,-20.0147,-20.1778,-20.3006,0.2798,0.4429,1.9683,60.8253,0.0135956,0.009680652,8.028025888
560068,93,-1,9.869282833,-20.6914,-20.9937,-21.1712,-21.308,0.3023,0.4798,4.137,80.7231,0.0191495,0.357819472,8.583692303
562399,93,1,10.25841683,-20.8509,-21.2206,-21.4433,-21.6275,0.3697,0.5924,3.372,81.7876,0.0312909,0.386195299,9.01782771
564455,93,1,10.21207667,-20.7945,-21.2176,-21.4451,-21.6219,0.4231,0.6506,4.9824,82.5855,0.0247269,0.187471633,9.228374042
565187,93,-1,9.486746008,-18.8297,-19.2115,-19.4347,-19.6084,0.3818,0.605,1.9525,61.3513,0.0216463,-0.351512615,8.027721593
566909,93,-1,9.897772333,-20.8377,-21.0577,-21.2172,-21.353,0.22,0.3795,3.4322,78.1674,0.0207468,0.559939958,8.73112563
571569,93,1,9.836925193,-19.8857,-20.3042,-20.5459,-20.7339,0.4185,0.6602,2.4084,69.3098,0.0270076,-0.037053249,9.300927178
573082,93,-1,9.805338692,-20.7924,-20.9601,-21.0945,-21.2145,0.1677,0.3021,3.6928,91.4509,0.019698,0.64786881,8.911023406
573875,93,1,10.18869064,-20.7588,-21.1685,-21.3915,-21.5651,0.4097,0.6327,4.2015,77.7756,0.0281878,0.206563286,8.872619655
574115,93,-1,10.20800934,-20.756,-21.1122,-21.3307,-21.5074,0.3562,0.5747,4.0803,83.0163,0.0275706,0.422024441,9.223954292
574273,93,-1,10.16279337,-20.4347,-20.8382,-21.0704,-21.2572,0.4035,0.6357,2.9008,79.325,0.0294237,0.225654317,8.620648015
575297,93,-1,9.897743127,-20.2864,-20.5982,-20.7824,-20.9292,0.3118,0.496,2.4649,73.2793,0.0290502,0.232520775,9.053966641
576088,93,-1,10.15079223,-20.2032,-20.8043,-21.1003,-21.3176,0.6011,0.8971,4.9371,83.9035,0.0216773,-0.376863321,9.310181742
577133,93,-1,10.23346301,-20.9546,-21.2918,-21.4918,-21.652,0.3372,0.5372,4.5602,85.1424,0.0285148,0.468873578,8.885860372
577536,93,-1,9.89272458,-19.916,-20.3397,-20.5648,-20.7346,0.4237,0.6488,3.2116,78.089,0.0240615,-0.159722817,8.967568171
579972,93,-1,8.697544381,-17.7228,-17.9983,-18.1588,-18.2785,0.2755,0.436,1.099,41.4772,0.0132635,-0.861348014,7.155916098
580602,93,1,9.74642021,-20.3681,-20.6306,-20.7941,-20.9264,0.2625,0.426,2.7574,71.7574,0.0222739,0.260938064,8.937058211
580981,93,-1,10.08436357,-21.0933,-21.2435,-21.3795,-21.5033,0.1502,0.2862,3.3781,79.8444,0.0273601,0.793254054,8.978180562
581599,93,1,9.428493003,-20.0003,-20.2844,-20.4458,-20.5678,0.2841,0.4455,2.3339,58.7751,0.0160362,0.080623722,8.3455579
