SubHaloID,Snapshot,Phase,StellarMass,AbsMag_g,AbsMag_r,AbsMag_i,AbsMag_z,color_gr,color_gi,EffectiveRadius,VelocityDispersion,Metallicity,SFR,BulgeMass
257312,91,0,0.6777886003374592,-0.4430880517060103,-0.5386121844209024,-0.5736001669288289,-0.5927672602314628,1.5139689984366977,1.4893676292002276,0.03991652192140184,0.12104804390967436,0.435552997724007,0.1376184638730338,0.3101032275356352
257313,91,0,0.3022339268865971,-0.09153985394409182,-0.15201502859327645,-0.1833360974716815,-0.20377260263741329,0.8978186632428471,0.9666061559421821,-0.10751052511780783,-0.15509527809071455,0.27004363070436965,0.048721448219943404,0.13914211929262807
257315,91,0,0.41964026442070945,-0.18461313155586956,-0.26912272718554026,-0.30373156856161376,-0.32433602792961275,1.2728326537864993,1.2785150391504831,-0.14935589483710374,-0.2554759633764868,0.3729966788082493,-0.013906076516663177,0.03830792513110026
257316,91,0,0.17211276790271887,0.40918211111051755,0.20650462966683716,0.13049834703462623,0.08533573426600212,2.779151897640334,2.681831888471192,-0.2810804037422113,-0.4534799368145058,0.27193722738506293,-2.526188156475837,-0.2552237652581931
257319,91,0,-0.16140288242157255,0.4427531794881616,0.3331532254907808,0.29416094054750397,0.2755650966003977,1.431763426396857,1.3473425685449598,-0.573997991777283,-0.6947486142400909,0.17672763713616102,-0.7766561498801058,0.19888279244966892
257321,91,0,0.5252892157883585,0.10358501026417956,-0.05322585268583592,-0.10894889569111467,-0.15367038764131444,2.218588187349614,2.121925399349461,-0.06457060850444575,-0.48724019291047516,3.531775184607232,-2.34440284323385,0.549252916654597
257322,91,0,-0.439918466140955,0.8922262876672635,0.757695892594113,0.7044192578820879,0.6748983064952299,1.6454979137004415,1.5805914181595733,-0.5438137562755373,-0.5198074818528204,-0.28125224578006736,-1.470032630045958,-0.2731541465870725
264623,91,0,1.5742588999268265,-1.2527530712658572,-1.3157864132070838,-1.3475173045288105,-1.3712337393719063,1.3072807030222415,1.4238176012054884,1.2992769194593676,1.20074403782443,1.2117698370848307,1.183973784333179,1.3000969727965654
264624,91,0,1.6631523647330435,-0.9606513168437575,-1.1604606062753522,-1.2319591514737398,-1.2774445136278865,3.177653194481083,3.1106383216034446,0.985899724096753,1.7242351692727633,1.655570287713487,-2.1828249807075144,2.0407104982779964
264625,91,0,1.2656136716704782,-0.5894177583886355,-0.7835133865049106,-0.8579807194006328,-0.9069532137413912,2.9764452705359505,2.9462170013833067,0.4401839014898784,0.8957301963547525,1.3020312788645403,-0.5256840737099884,0.7143775235669572
